TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
29.01495;1.244081;0.04893027;0.7709435;0.3182071;-0.03296083;0.7988718;0.4590972;-0.0818911;0.0279283;0.1408901
29.03844;1.267566;0.04917913;0.7711148;0.3180796;-0.03271587;0.7990422;0.4589694;-0.081895;0.0279274;0.1408898
29.06386;1.292986;0.04945317;0.7715095;0.3178068;-0.03244206;0.7994358;0.4586968;-0.08189523;0.0279263;0.14089
29.09146;1.320588;0.04958518;0.771549;0.3177174;-0.03230238;0.7994757;0.4586103;-0.08188756;0.0279267;0.1408929
29.11401;1.343135;0.04946695;0.7713875;0.3177824;-0.03240735;0.7993052;0.4586844;-0.0818743;0.0279177;0.140902
29.1353;1.364424;0.04928696;0.7712249;0.3178744;-0.03259576;0.7991046;0.4587805;-0.08188272;0.0278797;0.1409061
29.15867;1.387802;0.04911551;0.7711215;0.3178849;-0.03276494;0.7990158;0.4587873;-0.08188045;0.0278943;0.1409024
29.18044;1.409569;0.04906221;0.7711089;0.3178499;-0.03281795;0.7989997;0.4587534;-0.08188016;0.0278908;0.1409035
29.1967;1.42583;0.0493499;0.771233;0.3178649;-0.03253045;0.7990903;0.4587751;-0.08188035;0.0278573;0.1409102
29.22484;1.453963;0.04972517;0.7716055;0.3179338;-0.03214312;0.7994738;0.458845;-0.08186829;0.0278683;0.1409112
29.2492;1.478323;0.04980332;0.7719339;0.3178462;-0.03206413;0.7997987;0.4587586;-0.08186745;0.0278648;0.1409124
29.27841;1.507535;0.04978497;0.7721849;0.3179701;-0.03208122;0.800053;0.4588818;-0.08186619;0.0278681;0.1409117
29.30258;1.531704;0.04965777;0.7722527;0.3181507;-0.03221478;0.8001155;0.459062;-0.08187255;0.0278628;0.1409113
29.32623;1.555354;0.04928411;0.7720916;0.3182918;-0.0325973;0.7999505;0.4592016;-0.08188141;0.0278589;0.1409098
29.34707;1.576199;0.0486657;0.7716603;0.3181141;-0.0332194;0.7995156;0.4590237;-0.0818851;0.0278553;0.1409096
29.37164;1.600771;0.04857061;0.7712789;0.3179234;-0.0333174;0.7991324;0.4588329;-0.08188801;0.0278535;0.1409095
29.39704;1.626162;0.04929129;0.7710902;0.317826;-0.03259437;0.7989447;0.4587357;-0.08188566;0.0278545;0.1409097
29.42294;1.652061;0.04994941;0.7711811;0.3175398;-0.03193663;0.7990331;0.4584502;-0.08188604;0.027852;0.1409104
29.44489;1.674021;0.05024415;0.7713033;0.3173969;-0.03163719;0.7991543;0.4583095;-0.08188134;0.027851;0.1409126
29.4674;1.696527;0.05045073;0.7715108;0.317383;-0.03143423;0.7993605;0.4582943;-0.08188496;0.0278497;0.1409113
29.49119;1.720316;0.05032083;0.771603;0.3174568;-0.03155716;0.7994509;0.4583713;-0.08187799;0.0278479;0.1409145
29.51224;1.741364;0.05002347;0.7714943;0.3174742;-0.03184779;0.79934;0.4583922;-0.08187126;0.0278457;0.140918
29.53254;1.761668;0.04956358;0.7713716;0.3177523;-0.03230647;0.7992178;0.4586704;-0.08187005;0.0278462;0.1409181
29.55568;1.784803;0.04932751;0.7712216;0.3179589;-0.03253449;0.7990636;0.458881;-0.081862;0.027842;0.1409221
29.57835;1.807473;0.04946245;0.7710948;0.3179508;-0.0323978;0.798935;0.4588742;-0.08186025;0.0278402;0.1409234
29.60467;1.8338;0.04964256;0.7709227;0.3177633;-0.03221813;0.7987573;0.4586887;-0.08186069;0.0278346;0.1409254
29.63103;1.860161;0.04972348;0.7709001;0.3176955;-0.03213468;0.7987338;0.4586216;-0.08185816;0.0278337;0.1409261
29.65081;1.879939;0.04983623;0.7708045;0.3177158;-0.03201705;0.7986429;0.4586423;-0.08185328;0.0278384;0.1409265
29.67699;1.906119;0.04977267;0.7707378;0.317836;-0.03207725;0.798573;0.4587645;-0.08184992;0.0278352;0.1409285
29.70162;1.930747;0.04963964;0.7707253;0.3179554;-0.03220455;0.7985625;0.4588858;-0.08184419;0.0278372;0.1409304
29.72371;1.952835;0.04955151;0.7707436;0.3179233;-0.03228108;0.7985787;0.4588582;-0.08183259;0.0278351;0.1409349
29.75515;1.984278;0.04966453;0.7707421;0.3177646;-0.03216817;0.7985776;0.4586994;-0.0818327;0.0278355;0.1409348
29.77762;2.006752;0.04952562;0.7707868;0.3177248;-0.03229992;0.7986251;0.458661;-0.08182554;0.0278383;0.1409362
29.79967;2.028799;0.04917339;0.7708509;0.3180464;-0.03265575;0.7986878;0.4589815;-0.08182914;0.0278369;0.1409351
29.82607;2.055193;0.04915558;0.7710645;0.3181625;-0.03273559;0.7988424;0.4590745;-0.08189117;0.0277779;0.140912
29.84691;2.076037;0.04889143;0.7711143;0.3181497;-0.03296834;0.7989136;0.4590662;-0.08185977;0.0277993;0.1409165
29.87319;2.102321;0.04872045;0.7710924;0.3182201;-0.03313133;0.7988731;0.4591397;-0.08185178;0.0277807;0.1409196
29.90268;2.131806;0.04877559;0.7709926;0.3182808;-0.03305262;0.7987704;0.45921;-0.08182821;0.0277778;0.1409292
29.92152;2.150648;0.04890942;0.7708076;0.3183295;-0.03287349;0.7985929;0.459271;-0.08178291;0.0277853;0.1409415
29.94467;2.173794;0.04887094;0.7708612;0.3185348;-0.03290308;0.7986404;0.459481;-0.08177402;0.0277792;0.1409462
29.9699;2.199026;0.04876703;0.7710202;0.3186028;-0.03301503;0.7987887;0.4595497;-0.08178206;0.0277685;0.1409469
29.9918;2.220926;0.04876342;0.7710758;0.3184434;-0.03303674;0.7988206;0.4593878;-0.08180016;0.0277448;0.1409444
30.02129;2.250414;0.04869061;0.77101;0.3181307;-0.0331373;0.798763;0.4590597;-0.08182791;0.027753;0.140929
30.04301;2.272139;0.04880207;0.7709342;0.3178992;-0.03304669;0.798665;0.4588211;-0.08184876;0.0277308;0.1409219
30.06623;2.295352;0.0495441;0.7709113;0.3175647;-0.03230304;0.7986468;0.4584855;-0.08184714;0.0277355;0.1409208
30.08789;2.317016;0.04985765;0.7707918;0.317538;-0.03205091;0.7984055;0.4584468;-0.08190856;0.0276137;0.1409088
30.11088;2.340011;0.04978757;0.7707324;0.3176702;-0.03208519;0.7983925;0.4585771;-0.08187276;0.0276601;0.1409069
30.13422;2.363348;0.04962993;0.7707556;0.3180097;-0.03227349;0.7983199;0.458919;-0.08190342;0.0275643;0.1409093
30.15777;2.386902;0.04923962;0.7708693;0.3183866;-0.03264952;0.7984614;0.4592928;-0.08188914;0.0275921;0.1409062
30.18035;2.409474;0.04859503;0.7709881;0.3182438;-0.03330008;0.7985263;0.4591595;-0.08189511;0.0275382;0.1409157
30.20802;2.437149;0.04856816;0.7710394;0.3181165;-0.0333302;0.7985904;0.4590268;-0.08189836;0.027551;0.1409103
30.22906;2.458187;0.04884555;0.771036;0.3181365;-0.03306038;0.7985532;0.4590508;-0.08190593;0.0275172;0.1409143
30.25396;2.483092;0.04906314;0.7710406;0.3179162;-0.03284453;0.7985285;0.4588364;-0.08190767;0.0274879;0.1409202
30.27422;2.50335;0.04938748;0.7709571;0.3176779;-0.03251345;0.798387;0.4586131;-0.08190093;0.0274299;0.1409352
30.30187;2.531003;0.04970534;0.7707519;0.3177084;-0.03219566;0.7982095;0.4586357;-0.081901;0.0274576;0.1409273
30.32413;2.553266;0.04988804;0.7707229;0.3178011;-0.03198557;0.7981398;0.4587484;-0.08187361;0.0274169;0.1409473
30.34651;2.575645;0.04999085;0.7707678;0.3177791;-0.03188777;0.7981741;0.4587242;-0.08187862;0.0274063;0.1409451
30.36764;2.596772;0.05000116;0.7706621;0.3175893;-0.0318688;0.7980826;0.4585335;-0.08186996;0.0274205;0.1409442
30.39938;2.628508;0.04981758;0.7706795;0.3177092;-0.03204287;0.7981044;0.4586553;-0.08186045;0.0274249;0.1409461
30.42511;2.654238;0.04947536;0.7705997;0.3178588;-0.03235499;0.7980063;0.458825;-0.08183035;0.0274066;0.1409662
30.44578;2.674914;0.04910301;0.7705553;0.3180139;-0.0327326;0.7979761;0.4589743;-0.08183561;0.0274208;0.1409604
30.46875;2.697882;0.04903674;0.7706075;0.3181643;-0.03279867;0.797999;0.4591302;-0.08183541;0.0273915;0.1409659
30.48989;2.719019;0.04897583;0.770686;0.3181548;-0.03285342;0.7980908;0.4591187;-0.08182925;0.0274048;0.1409639
30.50972;2.738853;0.04909816;0.7707478;0.3182132;-0.03272748;0.7981539;0.4591782;-0.08182564;0.0274061;0.140965
30.53337;2.762508;0.04921665;0.7708175;0.3180965;-0.03260638;0.7982291;0.459061;-0.08182303;0.0274116;0.1409645
30.55715;2.786283;0.04947963;0.7707086;0.3179611;-0.03235005;0.7981157;0.4589248;-0.08182968;0.0274071;0.1409637
30.58114;2.810278;0.04974204;0.7706571;0.317726;-0.0320887;0.7980658;0.4586885;-0.08183074;0.0274087;0.1409625
30.60227;2.831406;0.04990811;0.7707007;0.3176262;-0.03192355;0.798115;0.4585866;-0.08183166;0.0274143;0.1409604
30.62227;2.851405;0.05008989;0.7706681;0.3176625;-0.03174178;0.7980824;0.4586229;-0.08183167;0.0274143;0.1409604
30.64473;2.873864;0.04990385;0.7707003;0.3177004;-0.03191723;0.7981167;0.4586636;-0.08182108;0.0274164;0.1409632
30.67354;2.90267;0.04967394;0.7707208;0.3176824;-0.03213902;0.7981352;0.4586486;-0.08181296;0.0274144;0.1409662
30.69724;2.926377;0.04933404;0.7707362;0.3176519;-0.03246927;0.7981564;0.4586196;-0.08180331;0.0274202;0.1409677
30.72093;2.950062;0.04908737;0.7707237;0.3177661;-0.03270406;0.7981448;0.4587376;-0.08179143;0.0274211;0.1409715
30.74398;2.973112;0.04883026;0.7706287;0.3179772;-0.03295757;0.7980511;0.4589499;-0.08178783;0.0274224;0.1409727
30.76685;2.99598;0.0485113;0.7705833;0.3181201;-0.03327008;0.7979841;0.4591001;-0.08178138;0.0274008;0.14098
30.79098;3.020113;0.04843921;0.7707613;0.318306;-0.0333298;0.7981722;0.4592909;-0.08176901;0.0274109;0.1409849
30.81769;3.046825;0.04798826;0.7708211;0.3189607;-0.03378651;0.7982316;0.4599437;-0.08177477;0.0274105;0.140983
30.84182;3.070956;0.04766193;0.771027;0.3192767;-0.03410084;0.7984443;0.4602615;-0.08176277;0.0274173;0.1409848
30.87368;3.102818;0.0478754;0.7714204;0.319289;-0.03388565;0.7988412;0.4602723;-0.08176105;0.0274208;0.1409833
30.88994;3.11907;0.04823587;0.7718004;0.3191127;-0.0334966;0.7992185;0.4601055;-0.08173247;0.0274181;0.1409928
30.91188;3.141016;0.04835819;0.7718704;0.318612;-0.03337037;0.7992924;0.4596045;-0.08172856;0.027422;0.1409925
30.9407;3.169839;0.04903741;0.7714564;0.3181505;-0.03268842;0.7988818;0.4591424;-0.08172583;0.0274254;0.1409919
30.96715;3.196281;0.04969957;0.7710704;0.3181776;-0.03203616;0.7984889;0.4591684;-0.08173573;0.0274185;0.1409908
30.98864;3.217778;0.04996837;0.7709361;0.3181258;-0.03177477;0.7983508;0.4591154;-0.08174314;0.0274147;0.1409896
31.01303;3.242164;0.04984865;0.7706547;0.3179738;-0.03188944;0.7980722;0.4589643;-0.08173809;0.0274175;0.1409905
31.03568;3.264815;0.04989351;0.770368;0.3177425;-0.03183355;0.7977916;0.4587339;-0.08172706;0.0274236;0.1409914
31.06297;3.292107;0.04993679;0.7702828;0.3177384;-0.03178221;0.797703;0.458734;-0.081719;0.0274202;0.1409956
31.08877;3.317906;0.04979217;0.7702478;0.3179433;-0.03192188;0.7976741;0.4589382;-0.08171405;0.0274263;0.1409949
31.11059;3.339723;0.04944773;0.7703761;0.3179808;-0.03226614;0.7978055;0.4589745;-0.08171387;0.0274294;0.1409937
31.1348;3.363935;0.04894944;0.7704998;0.3179948;-0.03276905;0.7979302;0.4589872;-0.08171849;0.0274304;0.1409924
31.15619;3.385329;0.04869829;0.7705935;0.3181012;-0.03301443;0.7980273;0.4590943;-0.08171272;0.0274338;0.1409931
31.18276;3.411895;0.04876674;0.770434;0.3184954;-0.03293869;0.7978687;0.4594904;-0.08170543;0.0274347;0.140995
31.20645;3.435587;0.04881315;0.7703563;0.318462;-0.03288199;0.7977903;0.4594609;-0.08169514;0.027434;0.1409989
31.23198;3.461119;0.04886666;0.770286;0.3184057;-0.03282492;0.7977214;0.4594049;-0.08169158;0.0274354;0.1409992
31.25502;3.484159;0.0490216;0.7702428;0.3182262;-0.0326639;0.797682;0.4592264;-0.0816855;0.0274392;0.1410002
31.27632;3.505456;0.04929408;0.7701795;0.3179813;-0.03237773;0.7976053;0.4589914;-0.08167181;0.0274258;0.1410101
31.30009;3.529228;0.04954222;0.7702307;0.3177465;-0.03210773;0.7976847;0.4587625;-0.08164995;0.027454;0.141016
31.32641;3.555545;0.0496773;0.7703495;0.3178399;-0.03197178;0.7977923;0.4588627;-0.08164908;0.0274428;0.1410228
31.34585;3.574984;0.04958821;0.7705359;0.3182729;-0.03206996;0.7979881;0.4592899;-0.08165817;0.0274522;0.141017
31.37623;3.605367;0.04943148;0.7708082;0.3183483;-0.03223608;0.7982619;0.4593615;-0.08166756;0.0274537;0.1410132
31.39882;3.627957;0.04914121;0.7710153;0.3183869;-0.03250539;0.798474;0.4594096;-0.0816466;0.0274587;0.1410227
31.42203;3.651169;0.04889542;0.7710985;0.318351;-0.0327386;0.7985753;0.459376;-0.08163402;0.0274768;0.141025
31.44678;3.675922;0.04876693;0.7710922;0.3182985;-0.03284724;0.7985786;0.4593317;-0.08161417;0.0274864;0.1410332
31.46958;3.69872;0.04892986;0.7711157;0.3183148;-0.03262922;0.7986175;0.4593721;-0.08155908;0.0275018;0.1410573
31.49332;3.722461;0.0490987;0.7710769;0.3182172;-0.03244787;0.798592;0.4592801;-0.08154657;0.0275151;0.1410629
31.51951;3.748643;0.04914748;0.7709123;0.3180611;-0.03235773;0.798459;0.4591401;-0.08150521;0.0275467;0.141079
31.54157;3.770706;0.04923423;0.7704922;0.3178996;-0.03228376;0.7980556;0.4589722;-0.08151799;0.0275634;0.1410726
31.56735;3.79649;0.04924167;0.7699873;0.3176493;-0.03226194;0.7975669;0.4587277;-0.08150361;0.0275796;0.1410784
31.6013;3.830438;0.0490955;0.769846;0.3177419;-0.03241991;0.7974207;0.4588183;-0.08151541;0.0275747;0.1410764
31.62412;3.853261;0.04903371;0.7698955;0.3179589;-0.0324755;0.797516;0.459031;-0.08150921;0.0276205;0.1410721
31.64874;3.877879;0.04907391;0.7702037;0.3180783;-0.03244395;0.7978333;0.4591479;-0.08151786;0.0276296;0.1410696
31.66955;3.89869;0.0488378;0.7703429;0.3180149;-0.03266468;0.7980308;0.4590832;-0.08150248;0.0276879;0.1410683
31.71087;0.0413188;0.04875968;0.7705333;0.3181548;-0.03273305;0.7982351;0.4592268;-0.08149273;0.0277018;0.141072
31.73043;0.0608722;0.04870621;0.7706389;0.3181421;-0.03278586;0.7983378;0.4592172;-0.08149207;0.0276989;0.1410751
31.74841;0.0788559;0.04877846;0.7703937;0.3176596;-0.0327207;0.7981139;0.4587288;-0.08149916;0.0277202;0.1410692
31.77832;0.108763;0.04884995;0.7701821;0.3174751;-0.03263775;0.7979142;0.4585481;-0.0814877;0.0277321;0.141073
31.79693;0.1273752;0.0491898;0.7699943;0.3177795;-0.03227196;0.7977439;0.4588623;-0.08146176;0.0277496;0.1410828
31.82441;0.1548499;0.04950347;0.770653;0.3182437;-0.03194821;0.7984693;0.4593197;-0.08145168;0.0278163;0.141076
31.84785;0.1782893;0.04948983;0.7712905;0.3180256;-0.03195628;0.7991257;0.4591043;-0.08144611;0.0278352;0.1410787
31.86967;0.2001094;0.04907628;0.7715306;0.3175271;-0.03237189;0.7994272;0.4585974;-0.08144817;0.0278966;0.1410703
31.89736;0.2278006;0.04871076;0.7713996;0.3175348;-0.03274975;0.799304;0.4586;-0.08146051;0.0279044;0.1410652
31.92186;0.2522996;0.04868903;0.7712916;0.3175535;-0.03276566;0.7991909;0.4586232;-0.08145469;0.0278993;0.1410697
31.94613;0.2765763;0.04880428;0.7710752;0.3175935;-0.03264304;0.7989795;0.4586662;-0.08144732;0.0279043;0.1410727
31.9691;0.2995458;0.04876437;0.7707976;0.3178506;-0.03271734;0.798851;0.4588767;-0.08148171;0.0280534;0.1410261
31.99907;0.3295115;0.04900314;0.7705776;0.3182408;-0.03247294;0.7986294;0.4592756;-0.08147608;0.0280518;0.1410348
32.01456;0.3450017;0.04919418;0.7707375;0.3184494;-0.03229687;0.7987962;0.4594768;-0.08149105;0.0280587;0.1410274
32.03638;0.3668162;0.049412;0.7705714;0.318072;-0.03212143;0.7987261;0.4590583;-0.08153343;0.0281547;0.1409863
32.06395;0.394389;0.04996486;0.7701018;0.3180528;-0.03158346;0.7982619;0.4590315;-0.08154832;0.0281601;0.1409787
32.0871;0.4175422;0.05034455;0.7699268;0.3183368;-0.03128073;0.7982223;0.459249;-0.08162528;0.0282955;0.1409122
32.11053;0.4409733;0.05052756;0.7697974;0.3183604;-0.03111617;0.7982668;0.4592297;-0.08164373;0.0284694;0.1408693
32.14091;0.4713539;0.05043906;0.7696899;0.3185817;-0.03126708;0.7982994;0.4594001;-0.08170614;0.0286095;0.1408184
32.15694;0.4873801;0.04988533;0.7700679;0.3188898;-0.03184564;0.7987344;0.4596925;-0.08173097;0.0286665;0.1408027
32.17826;0.5087063;0.04998301;0.7705467;0.3190408;-0.03179221;0.7994033;0.459788;-0.08177522;0.0288566;0.1407472
32.20076;0.5312007;0.05036385;0.7703987;0.3186008;-0.03147755;0.7996515;0.4592324;-0.0818414;0.0292528;0.1406316
32.22471;0.5551531;0.05067231;0.7700713;0.318339;-0.03124356;0.7997264;0.4588534;-0.08191587;0.0296551;0.1405144
32.24731;0.5777531;0.05097955;0.7701422;0.3188844;-0.03109308;0.8002988;0.4592184;-0.08207263;0.0301566;0.140334
32.27225;0.6026927;0.05135299;0.7705708;0.3199152;-0.03207804;0.8028458;0.4590526;-0.08343103;0.032275;0.1391374
32.29316;0.6236031;0.05199583;0.7710754;0.320661;-0.03230231;0.8033634;0.4593239;-0.08429814;0.032288;0.1386629
32.31705;0.6474932;0.05282132;0.7717527;0.3208706;-0.0328132;0.8040883;0.4587267;-0.08563452;0.0323356;0.1378561
32.34163;0.6720675;0.0543448;0.7728344;0.3211573;-0.03464696;0.8032768;0.4573907;-0.08899176;0.0304424;0.1362334
32.36634;0.6967742;0.05597247;0.7735456;0.3215927;-0.03312659;0.8034678;0.4576051;-0.08909906;0.0299222;0.1360124
32.38771;0.7181446;0.05823105;0.7737534;0.3220135;-0.03476356;0.8015783;0.4560688;-0.09299461;0.0278249;0.1340553
32.41122;0.7416635;0.060291;0.7738105;0.3227532;-0.03400927;0.8016326;0.4557155;-0.09430027;0.0278221;0.1329623
32.43402;0.7644558;0.06417549;0.7749155;0.3228808;-0.03588129;0.8010992;0.4522987;-0.10005678;0.0261837;0.1294179
32.45764;0.7880783;0.06754118;0.776211;0.3231382;-0.03364326;0.8021084;0.4514784;-0.10118444;0.0258974;0.1283402
32.47998;0.8104243;0.07304235;0.7779456;0.3237764;-0.03169669;0.802734;0.4496011;-0.10473904;0.0247884;0.1258247
32.50292;0.8333627;0.07946254;0.7795026;0.3244018;-0.03136805;0.803087;0.4453826;-0.11083059;0.0235844;0.1209808
32.5261;0.8565381;0.08533791;0.7807258;0.3266382;-0.02778013;0.804163;0.4452672;-0.11311804;0.0234372;0.118629
32.54841;0.8788531;0.09142697;0.7818242;0.3280768;-0.02398112;0.8048964;0.4444877;-0.11540809;0.0230722;0.1164109
32.5714;0.9018443;0.09801756;0.782234;0.3308833;-0.02439919;0.8036611;0.440634;-0.12241675;0.0214271;0.1097507
32.59741;0.9278481;0.1042143;0.7833761;0.3334572;-0.01942978;0.8044489;0.4414804;-0.12364408;0.0210728;0.1080232
32.62379;0.9542278;0.107948;0.7858222;0.338089;-0.02122845;0.8051007;0.4402272;-0.12917645;0.0192785;0.1021382
32.64691;0.977348;0.1111016;0.788696;0.343846;-0.01889788;0.8078419;0.4445834;-0.12999948;0.0191459;0.1007374
32.67168;1.00212;0.115509;0.7926484;0.3495424;-0.0191201;0.8102338;0.4448058;-0.1346291;0.0175854;0.0952634
32.69529;1.025726;0.1169719;0.7951322;0.3546847;-0.01846176;0.8120282;0.4486861;-0.13543366;0.016896;0.0940014
32.7207;1.051138;0.1153744;0.7963033;0.3619372;-0.02384598;0.8115455;0.4509887;-0.13922038;0.0152422;0.0890515
32.7458;1.076244;0.1160789;0.8017437;0.3712288;-0.02381503;0.8167894;0.4590017;-0.13989393;0.0150457;0.0877729
32.77314;1.103579;0.1213845;0.8089594;0.3793181;-0.02255987;0.8237574;0.4609089;-0.14394437;0.014798;0.0815908
32.80022;1.130658;0.1247369;0.8120547;0.3872011;-0.01992416;0.826649;0.467249;-0.14466106;0.0145943;0.0800479
