TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;
0.02;0.02;0;0;0;0;0;0
0.04;0.04;0;0;0;0;0;0
0.1427463;0.1427463;0;0;0;0;0;0
0.1678237;0.1678237;0;0;0;0;0;0
0.218909;0.218909;0;0;0;0;0;0
0.2806003;0.2806003;0;0;0;0;0;0
0.3639217;0.3639217;0;0;0;0;0;0
0.476961;0.476961;0;0;0;0;0;0
0.5640439;0.5640439;0;0;0;0;0;0
0.5761188;0.5761188;0;0;0;0;0;0
0.5956037;0.5956037;0;0;0;0;0;0
0.6158012;0.6158012;0;0;0;0;0;0
0.639368;0.639368;0;0;0;0;0;0
0.6681953;0.6681953;0;0;0;0;0;0
0.6960036;0.6960036;0;0;0;0;0;0
0.7191233;0.7191233;0;0;0;0;0;0
0.7507758;0.7507758;0;0;0;0;0;0
0.7733123;0.7733123;0;0;0;0;0;0
0.7993552;0.7993552;0;0;0;0;0;0
0.8189392;0.8189392;0;0;0;0;0;0
0.8475925;0.8475925;0;0;0;0;0;0
0.8739938;0.8739938;0;0;0;0;0;0
0.8927299;0.8927299;0;0;0;0;0;0
0.9155124;0.9155124;0;0;0;0;0;0
0.93603;0.93603;0;0;0;0;0;0
0.9614601;0.9614601;0;0;0;0;0;0
0.9845111;0.9845111;0;0;0;0;0;0
1.013361;1.013361;0;0;0;0;0;0
1.036419;1.036419;0.3960952;0.8083419;0.8372924;0;0;0
1.073019;1.073019;0.3766941;0.8143026;0.8287504;0;0;0
1.088058;1.088058;0.345544;0.8202008;0.8174978;0;0;0
1.116638;1.116638;0.3266771;0.819959;0.8110299;0;0;0
1.132454;1.132454;0.2839249;0.8131635;0.7994;0;0;0
1.164779;1.164779;0.2501384;0.8106617;0.7902545;0;0;0
1.190992;1.190992;0.2367398;0.8086849;0.7870145;0;0;0
1.210535;1.210535;0.1969091;0.8007158;0.7739567;0;0;0
1.240655;1.240655;0.1721686;0.7944258;0.7678467;0;0;0
1.268104;1.268104;0.1564708;0.78848;0.7653096;0;0;0
