TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;
0.02;0.02;0;0;0;0;0;0
0.04;0.04;0;0;0;0;0;0
0.1704391;0.1704391;0;0;0;0;0;0
0.2112716;0.2112716;0;0;0;0;0;0
0.234167;0.234167;0;0;0;0;0;0
0.2477112;0.2477112;0;0;0;0;0;0
0.270415;0.270415;0;0;0;0;0;0
0.3013783;0.3013783;0;0;0;0;0;0
0.3280438;0.3280438;0;0;0;0;0;0
0.3442271;0.3442271;0;0;0;0;0;0
0.3784205;0.3784205;0;0;0;0;0;0
0.4041791;0.4041791;0;0;0;0;0;0
0.422632;0.422632;0;0;0;0;0;0
0.4620569;0.4620569;0;0;0;0;0;0
0.5054258;0.5054258;0;0;0;0;0;0
0.5431072;0.5431072;0;0;0;0;0;0
0.58248;0.58248;0;0;0;0;0;0
0.6173878;0.6173878;0;0;0;0;0;0
0.652879;0.652879;0;0;0;0;0;0
0.6832731;0.6832731;0;0;0;0;0;0
0.7037104;0.7037104;0;0;0;0;0;0
0.7384877;0.7384877;0;0;0;0;0;0
0.7615269;0.7615269;0;0;0;0;0;0
0.7798789;0.7798789;0;0;0;0;0;0
0.8150885;0.8150885;0;0;0;0;0;0
0.8457798;0.8457798;0;0;0;0;0;0
0.8600706;0.8600706;0;0;0;0;0;0
0.899489;0.899489;0;0;0;0;0;0
0.9194685;0.9194685;0;0;0;0;0;0
0.9397631;0.9397631;0;0;0;0;0;0
0.9720665;0.9720665;0;0;0;0;0;0
0.9873943;0.9873943;0;0;0;0;0;0
1.036775;1.036775;0;0;0;0;0;0
1.065168;1.065168;0;0;0;0;0;0
1.081248;1.081248;0;0;0;0;0;0
1.101857;1.101857;0;0;0;0;0;0
1.116308;1.116308;0;0;0;0;0;0
1.14509;1.14509;0;0;0;0;0;0
1.167276;1.167276;0;0;0;0;0;0
1.19326;1.19326;0;0;0;0;0;0
1.208142;1.208142;0;0;0;0;0;0
1.245446;1.245446;0;0;0;0;0;0
1.268741;1.268741;0;0;0;0;0;0
1.28501;1.28501;0;0;0;0;0;0
