TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
58.40118;2.820283;0.04311702;0.7644719;0.3073942;-0.02145601;0.7860116;0.4596;-0.06457303;0.0215397;0.1522058
58.43235;2.851462;0.04306097;0.7645062;0.3071956;-0.0215138;0.786061;0.4593989;-0.06457477;0.0215548;0.1522033
58.47061;2.889715;0.0427786;0.7641895;0.3075614;-0.02177335;0.7858278;0.4597614;-0.06455195;0.0216383;0.1522
58.49504;2.914152;0.04272762;0.7637395;0.3080731;-0.02182877;0.7853415;0.4602782;-0.06455639;0.021602;0.1522051
58.51988;2.938989;0.04292128;0.7633764;0.3082931;-0.02163665;0.7850246;0.4604908;-0.06455793;0.0216482;0.1521977
58.54792;2.967022;0.04314824;0.7631546;0.3084463;-0.02141304;0.7848064;0.4606429;-0.06456128;0.0216518;0.1521966
58.56903;2.988131;0.04345458;0.7631687;0.3084584;-0.02110838;0.784807;0.4606574;-0.06456296;0.0216383;0.152199
58.59245;3.011548;0.04375703;0.7633609;0.3082543;-0.02080078;0.7850054;0.4604532;-0.06455781;0.0216445;0.1521989
58.62026;3.039365;0.0438128;0.7636673;0.3081793;-0.02074421;0.7853152;0.4603778;-0.06455701;0.0216479;0.1521985
58.64256;3.061662;0.04386657;0.7638627;0.3080195;-0.02066415;0.7855843;0.4602153;-0.06453072;0.0217216;0.1521958
58.66584;3.084947;0.04395962;0.7637216;0.3077221;-0.02057298;0.7854675;0.4599141;-0.0645326;0.0217459;0.152192
58.69161;3.110713;0.0439464;0.7636269;0.3076611;-0.02058811;0.7854163;0.4598473;-0.06453451;0.0217894;0.1521862
58.70942;3.128525;0.04336628;0.7633241;0.3077037;-0.02116553;0.7850848;0.4598956;-0.06453181;0.0217607;0.1521919
58.74685;3.16595;0.04309865;0.7632996;0.3079769;-0.0214382;0.7850568;0.4601687;-0.06453685;0.0217572;0.1521918
58.76808;3.187185;0.04289075;0.7634866;0.3082583;-0.02164385;0.785242;0.4604506;-0.0645346;0.0217554;0.1521923
58.79292;3.212017;0.04273761;0.7636756;0.3084639;-0.02178962;0.7854292;0.4606585;-0.06452723;0.0217536;0.1521946
58.81989;3.238991;0.04258622;0.7638663;0.3085999;-0.02194348;0.7856379;0.4607908;-0.0645297;0.0217716;0.1521909
58.8338;3.252901;0.04279707;0.7640844;0.3086157;-0.0217328;0.7858925;0.4608015;-0.06452987;0.0218081;0.1521858
58.86768;3.286774;0.04291089;0.7640352;0.3086413;-0.02161512;0.7858659;0.460825;-0.06452601;0.0218307;0.1521837
58.89159;3.310694;0.04300116;0.7637962;0.3084334;-0.02152254;0.7856402;0.4606163;-0.0645237;0.021844;0.1521829
58.9208;3.339897;0.04309559;0.7635922;0.3080477;-0.02142978;0.7854387;0.4602306;-0.06452537;0.0218465;0.1521829
58.93704;3.356145;0.04355959;0.7635236;0.3078167;-0.020967;0.7853645;0.4600009;-0.06452659;0.0218409;0.1521842
58.96833;3.387432;0.04361574;0.7634976;0.307737;-0.0209083;0.7853992;0.4599133;-0.06452404;0.0219016;0.1521763
58.99943;3.41853;0.04367531;0.7634361;0.3075453;-0.02085922;0.7853586;0.4597145;-0.06453453;0.0219225;0.1521692
59.01708;3.436181;0.04353051;0.7636048;0.3076937;-0.02100381;0.7855593;0.459859;-0.06453432;0.0219545;0.1521653
59.0526;3.471699;0.04334943;0.7636722;0.308194;-0.02118771;0.7856396;0.4603572;-0.06453714;0.0219674;0.1521632
59.07097;3.490075;0.04323129;0.7636244;0.308442;-0.02129934;0.7855855;0.4606082;-0.06453063;0.0219611;0.1521662
59.10704;3.526139;0.0425471;0.7633426;0.3088741;-0.02198353;0.7853038;0.4610403;-0.06453063;0.0219612;0.1521662
59.14586;3.564965;0.04250253;0.7633423;0.3086862;-0.02203771;0.7853;0.460851;-0.06454024;0.0219577;0.1521648
59.16737;3.586474;0.04258494;0.763575;0.3085293;-0.02195755;0.7855407;0.4606918;-0.06454249;0.0219657;0.1521625
59.19591;3.615016;0.04270313;0.7639593;0.3086765;-0.02183467;0.7859195;0.4608407;-0.0645378;0.0219602;0.1521642
59.21745;3.636558;0.04269249;0.7640346;0.3087989;-0.02184674;0.7859899;0.4609641;-0.06453923;0.0219553;0.1521652
59.24396;3.663062;0.0425287;0.763913;0.3086799;-0.02200234;0.7858697;0.4608469;-0.06453104;0.0219567;0.152167
59.26632;3.685429;0.04235729;0.7637877;0.3084988;-0.02217375;0.7857444;0.4606658;-0.06453104;0.0219567;0.152167
59.29218;3.711282;0.04244155;0.7636994;0.3084152;-0.02208407;0.7856607;0.4605828;-0.06452562;0.0219613;0.1521676
59.31699;3.736093;0.04284872;0.763653;0.3085466;-0.02166682;0.7856162;0.4607171;-0.06451554;0.0219632;0.1521705
59.34937;3.768475;0.04315207;0.7634827;0.3087268;-0.02135616;0.7854484;0.4608989;-0.06450823;0.0219657;0.1521721
