TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;
0.02;0.02;0;0;0;0;0;0
0.04;0.04;0;0;0;0;0;0
0.1406492;0.1406492;0;0;0;0;0;0
0.1812626;0.1812626;0;0;0;0;0;0
0.2079648;0.2079648;0;0;0;0;0;0
0.2239811;0.2239811;0;0;0;0;0;0
0.2442964;0.2442964;0;0;0;0;0;0
0.2744735;0.2744735;0;0;0;0;0;0
0.2994199;0.2994199;0;0;0;0;0;0
0.3237144;0.3237144;0;0;0;0;0;0
0.3546157;0.3546157;0;0;0;0;0;0
0.3787434;0.3787434;0;0;0;0;0;0
0.4127698;0.4127698;0;0;0;0;0;0
0.4371727;0.4371727;0;0;0;0;0;0
0.4589711;0.4589711;0;0;0;0;0;0
0.4926588;0.4926588;0;0;0;0;0;0
0.5239367;0.5239367;0;0;0;0;0;0
0.5635537;0.5635537;0;0;0;0;0;0
0.6020703;0.6020703;0;0;0;0;0;0
0.6308077;0.6308077;0;0;0;0;0;0
0.6647609;0.6647609;0;0;0;0;0;0
0.7013813;0.7013813;0;0;0;0;0;0
0.7349176;0.7349176;0;0;0;0;0;0
0.7645959;0.7645959;0;0;0;0;0;0
0.7861166;0.7861166;0;0;0;0;0;0
0.8123558;0.8123558;0;0;0;0;0;0
0.8317771;0.8317771;0;0;0;0;0;0
0.8593577;0.8593577;0;0;0;0;0;0
0.885583;0.885583;0;0;0;0;0;0
0.9114906;0.9114906;0;0;0;0;0;0
0.9323789;0.9323789;0;0;0;0;0;0
0.9556584;0.9556584;0;0;0;0;0;0
0.9879299;0.9879299;0;0;0;0;0;0
1.010341;1.010341;0;0;0;0;0;0
1.03092;1.03092;0;0;0;0;0;0
1.049663;1.049663;0;0;0;0;0;0
1.077506;1.077506;0;0;0;0;0;0
1.099418;1.099418;0;0;0;0;0;0
1.123573;1.123573;0;0;0;0;0;0
1.153683;1.153683;0;0;0;0;0;0
1.178036;1.178036;0;0;0;0;0;0
1.20155;1.20155;0;0;0;0;0;0
1.223639;1.223639;0;0;0;0;0;0
