TotalTime;SegmentTime;XTran1;YTran1;ZTran1
9.022423;2.578001;0.07793102;0.6749767;0.7909372
9.054119;2.609698;0.07768901;0.6745608;0.790313
9.081656;2.637235;0.07751875;0.6744566;0.7900909
9.116728;2.672306;0.07746165;0.6747397;0.7900904
9.1326;2.688178;0.07768269;0.6753281;0.7902882
9.163887;2.719465;0.07770532;0.6755374;0.7904224
9.18901;2.744588;0.07771272;0.6763837;0.7903283
9.218756;2.774334;0.07780136;0.6757749;0.7901303
9.243121;2.798699;0.07796273;0.6756636;0.7896999
9.278913;2.83449;0.0779468;0.6757132;0.7895038
9.298018;2.853595;0.07724191;0.6752377;0.7893338
9.331119;2.886696;0.07719554;0.6754884;0.7895002
9.353375;2.908953;0.07695661;0.6753224;0.7894332
9.377492;2.933069;0.07763813;0.6751832;0.7896007
9.408311;2.963888;0.07802911;0.6755177;0.7900715
9.44077;2.996347;0.0772255;0.6752542;0.7903839
9.463743;3.01932;0.07766078;0.6751965;0.7905564
9.487856;3.043432;0.07813463;0.6748649;0.7904929
9.518176;3.073752;0.07805263;0.6747192;0.7904313
9.54162;3.097196;0.07784066;0.6746768;0.790477
9.573367;3.128943;0.07741715;0.6747021;0.7904534
9.601519;3.157095;0.07702318;0.6747056;0.790476
9.625845;3.181421;0.07699753;0.6745247;0.7903626
9.652854;3.20843;0.07714438;0.6743401;0.7903012
9.684987;3.240563;0.07736413;0.6742489;0.7903975
9.708621;3.264198;0.07764503;0.6739968;0.7905365
9.736941;3.292518;0.07804491;0.6735948;0.7904491
9.768281;3.323857;0.07797268;0.6732626;0.790152
9.788654;3.34423;0.07773094;0.6724939;0.7900721
9.818674;3.37425;0.07787003;0.6719523;0.7901518
9.846701;3.402277;0.07811064;0.6719929;0.7903677
9.876372;3.431948;0.07834752;0.6722993;0.7907355
9.898859;3.454434;0.0780277;0.6729296;0.7912606
9.933333;3.488909;0.07778655;0.6734644;0.7914923
9.954381;3.509957;0.07762129;0.6739221;0.7915109
9.988028;3.543603;0.07749589;0.674171;0.7914962
10.01142;3.566995;0.07729733;0.6743556;0.7915769
10.0321;3.587673;0.07694258;0.6752126;0.7914008
10.06692;3.622495;0.07733754;0.6754496;0.7908366
10.10705;3.662629;0.07767591;0.6755798;0.7903553
10.1272;3.682781;0.07785062;0.6756082;0.7901577
