TotalTime;SegmentTime;XTran1
15.21867;0.7115701;-0.1244628
15.23742;0.7303252;-0.1209765
15.26624;0.7591356;-0.1173739
15.29168;0.7845793;-0.1141136
15.31227;0.8051707;-0.1110518
15.33709;0.8299906;-0.1076094
15.36335;0.8562444;-0.1043168
15.38634;0.8792392;-0.101399
15.41031;0.9032069;-0.09816279
15.4326;0.9255035;-0.09465134
15.4571;0.950002;-0.09071461
15.48554;0.9784401;-0.08733008
15.50944;1.002335;-0.08392511
15.53106;1.023957;-0.08082533
15.5547;1.047597;-0.07766348
15.57926;1.07216;-0.07439724
15.60762;1.100521;-0.07087086
15.63168;1.124578;-0.06766086
15.65506;1.147953;-0.06447789
15.67877;1.171672;-0.06282999
15.69564;1.188539;-0.05846563
15.72558;1.218481;-0.05478431
15.74952;1.242419;-0.05104694
15.77919;1.272082;-0.04800811
15.79893;1.291831;-0.04508934
15.82287;1.315765;-0.04232981
15.84552;1.338422;-0.03899683
15.87226;1.365158;-0.03584803
15.89778;1.390682;-0.03300163
15.92466;1.417558;-0.02981399
15.94551;1.438411;-0.0264883
15.97096;1.463853;-0.02247019
15.99577;1.488668;-0.01909618
16.02103;1.513929;-0.01578374
16.04546;1.538354;-0.01272412
16.06753;1.560428;-0.009024233
16.09615;1.589051;-0.005784467
16.12313;1.616033;-0.002371997
16.14394;1.636841;0.000503995
16.16538;1.658281;0.003297761
16.18878;1.681679;0.006043844
16.21415;1.707051;0.009632371
16.24524;1.738144;0.01230191
16.26843;1.761332;0.01503899
16.28953;1.782426;0.01746311
16.31219;1.805089;0.02032702
16.33549;1.828389;0.02338072
16.362;1.854901;0.02693589
16.38609;1.878991;0.03016453
16.41754;1.910443;0.03280541
16.43406;1.926962;0.03488578
16.45779;1.950685;0.03629833
16.48373;1.976628;0.03689903
16.50615;1.999048;0.0368261
16.53395;2.026848;0.03641185
16.55519;2.048086;0.03581762
16.57905;2.071953;0.03512008
16.60378;2.096677;0.03473002
16.63057;2.123471;0.03472922
16.65372;2.14662;0.03480096
16.6796;2.172495;0.03515641
16.70333;2.196233;0.03587496
16.72767;2.220568;0.03638718
16.75067;2.243573;0.03686324
16.78006;2.27296;0.0370843
16.80324;2.296141;0.03700313
16.82461;2.317507;0.03673544
16.85115;2.344048;0.03627334
16.87426;2.367162;0.03581925
16.90116;2.394057;0.03518289
16.92497;2.417869;0.03445891
16.9478;2.440699;0.03386135
16.96921;2.462113;0.03328844
16.99538;2.488281;0.03240714
17.02205;2.514952;0.03102161
17.04625;2.539147;0.02946761
17.06994;2.562843;0.02772667
17.09319;2.586093;0.02587156
17.1141;2.606998;0.02328196
17.14041;2.63331;0.02051943
17.1652;2.658106;0.01755413
17.18905;2.681955;0.01451965
17.21196;2.704866;0.01139823
17.23568;2.728585;0.007356346
17.25941;2.752314;0.004464701
17.28509;2.777995;0.001519099
17.31073;2.803632;-0.00177139
17.33834;2.831239;-0.005336776
17.35698;2.849884;-0.009090126
17.38095;2.873848;-0.01184657
17.40197;2.89487;-0.01450115
17.4257;2.918603;-0.01795109
17.45415;2.947047;-0.02175159
17.47689;2.969794;-0.02495499
17.49966;2.99256;-0.02860989
17.53217;3.025067;-0.03156133
17.55086;3.043757;-0.03451576
17.57062;3.063521;-0.03823124
17.59933;3.092231;-0.04160483
17.62213;3.115034;-0.04553353
17.64421;3.137116;-0.0485816
17.6701;3.162998;-0.05186743
17.6916;3.184498;-0.05538632
17.71447;3.207376;-0.06005482
17.74643;3.239332;-0.06365228
17.77114;3.264042;-0.06680044
17.79031;3.283208;-0.0703071
17.81701;3.309914;-0.07347197
17.83724;3.330139;-0.07719728
17.86392;3.356826;-0.0812209
17.88962;3.382519;-0.08440217
17.91084;3.403741;-0.08769465
17.93655;3.429453;-0.09125201
17.95809;3.450986;-0.09449443
17.98214;3.475037;-0.09885719
18.01063;3.50353;-0.1025388
18.03941;3.532307;-0.1062783
18.05663;3.549526;-0.1100142
18.08114;3.574041;-0.1135847
18.10419;3.597091;-0.1187356
18.1307;3.623597;-0.1238125
18.15532;3.648224;-0.1276981
18.18227;3.675168;-0.1309874
18.20223;3.695128;-0.1344755
18.22884;3.721738;-0.1372794
18.252;3.7449;-0.1398394
18.27093;3.763829;-0.1431019
18.30107;3.793968;-0.1452106
18.32253;3.81543;-0.1467443
18.34634;3.839242;-0.1480866
18.37338;3.866282;-0.1493778
18.39724;3.890144;-0.1510757
18.42006;3.912958;-0.1530613
18.44814;3.941047;-0.1550044
18.46688;3.959788;-0.1567231
18.48863;3.981537;-0.1585035
18.51663;4.009537;-0.1598873
18.53814;4.03104;-0.1611368
18.5588;4.051704;-0.1619951
18.58449;4.077388;-0.1625243
18.60949;4.102392;-0.1626914
18.63407;4.126976;-0.1627275
18.65867;4.151577;-0.1628339
18.68053;4.173437;-0.1628403
18.70579;4.198696;-0.1628969
18.72547;4.218375;-0.1628975
18.7517;4.244602;-0.1631044
18.77678;4.269684;-0.1633129
18.80063;4.293532;-0.1635928
18.82878;4.321689;-0.1639632
18.84945;4.342354;-0.1644072
18.86959;4.362493;-0.164886
18.89924;4.392148;-0.1650531
18.92066;4.413565;-0.1650624
18.94465;4.437551;-0.1648748
18.97053;4.463436;-0.1645124
18.99391;4.486812;-0.1640743
19.01585;4.508749;-0.1637686
19.03756;4.530462;-0.163582
19.06112;4.554027;-0.1630919
19.09066;4.583561;-0.1626294
19.11008;4.602986;-0.1622303
19.13513;4.628032;-0.1619501
19.15849;4.651397;-0.1609298
19.18321;4.676117;-0.1597646
19.20737;4.700269;-0.1584
19.23031;4.723215;-0.1567719
19.25573;4.748636;-0.1550874
19.27835;4.771257;-0.1540856
19.30683;4.799736;-0.1533158
19.33132;4.824224;-0.1529803
19.34972;4.842625;-0.1523118
19.36937;4.862278;-0.1515137
19.39348;4.886388;-0.1507341
19.42076;4.913664;-0.1497861
19.44762;4.940528;-0.1487401
19.4685;4.961404;-0.1476569
19.49449;4.987394;-0.1462065
19.51507;5.007977;-0.1443181
19.54043;5.033329;-0.142262
19.567;5.059907;-0.1395794
19.58919;5.082091;-0.1371363
19.61136;5.104265;-0.1345364
19.63717;5.130075;-0.1309706
19.65725;5.150151;-0.1269804
19.6808;5.173707;-0.1234389
19.70319;5.196095;-0.1196679
19.73239;5.22529;-0.1159119
19.75857;5.251478;-0.1127482
19.7781;5.271001;-0.111327
19.79875;5.291654;-0.1069333
19.8273;5.320204;-0.1041203
19.84764;5.340541;-0.100495
19.88123;5.374138;-0.09710048
19.89924;5.392149;-0.09369567
19.92632;5.419219;-0.08970922
19.94696;5.439862;-0.08598927
19.97202;5.464921;-0.08264327
19.99542;5.488329;-0.078785
20.02112;5.514021;-0.07523642
20.04499;5.537897;-0.07203308
20.06727;5.560171;-0.06864297
20.09104;5.583948;-0.06561832
20.11186;5.604763;-0.06249315
20.14083;5.633739;-0.05904056
20.16256;5.655464;-0.05594449
20.18771;5.680615;-0.05277762
20.21449;5.707394;-0.0492966
20.23412;5.727022;-0.04580884
20.25746;5.750365;-0.04254361
20.28255;5.775458;-0.03906622
20.30774;5.800648;-0.03590036
20.32552;5.818423;-0.03200231
20.356;5.848904;-0.02823947
20.3786;5.871508;-0.02510779
20.40547;5.898371;-0.02202795
20.42919;5.922096;-0.01956116
20.44652;5.939425;-0.0175663
20.47214;5.965039;-0.01486672
20.49902;5.991922;-0.01259001
20.52612;6.019017;-0.01054344
20.54598;6.038884;-0.008184008
20.57057;6.063477;-0.00579834
20.59459;6.087494;-0.002787583
20.62155;6.114455;-0.000436716
20.64322;6.136127;0.002183974
20.66649;6.159396;0.004638605
20.69091;6.18382;0.007321924
20.71269;6.205599;0.009738334
20.73617;6.229079;0.01237113
20.76835;6.261259;0.01432685
20.79158;6.284485;0.01592926
20.81575;6.30866;0.01744235
20.83675;6.32966;0.01913601
20.86638;6.359289;0.02032066
20.88944;6.382347;0.02192446
20.91226;6.405162;0.02372216
20.93774;6.430647;0.02540423
20.96393;6.45684;0.02705664
20.98397;6.476875;0.02827602
21.00678;6.499691;0.02983307
21.03568;6.528584;0.03078863
21.05655;6.549459;0.03155075
21.08404;6.576946;0.0320394
21.10246;6.595372;0.03257882
21.13107;6.623972;0.03279354
21.1564;6.649306;0.03279641
21.1736;6.666513;0.03235809
21.20757;6.700482;0.03249016
21.22452;6.71743;0.03272375
21.24965;6.742558;0.03334181
21.28124;6.774153;0.03399199
21.3004;6.79331;0.03446368
21.32611;6.819013;0.03484484
21.34889;6.841799;0.03507981
21.36933;6.862236;0.03497998
21.39759;6.890499;0.03457037
21.42385;6.916755;0.03416672
21.44472;6.937625;0.03389604
21.46927;6.962182;0.03379173
21.49103;6.983937;0.03380942
21.51421;7.007113;0.03378824
21.53919;7.032098;0.03367426
21.56539;7.058298;0.03344611
21.58897;7.08188;0.03327275
21.61293;7.105838;0.03316149
21.63545;7.128355;0.03286308
21.65929;7.152201;0.03248715
21.68518;7.17809;0.03209083
21.71112;7.204027;0.03174998
21.73334;7.226245;0.03146759
21.75801;7.250923;0.03120374
21.77973;7.272637;0.03059979
21.80411;7.297018;0.02965172
21.83368;7.326583;0.02860013
21.85835;7.351261;0.02749745
21.88194;7.374847;0.02622784
21.90708;7.399986;0.02489976
21.92787;7.420779;0.02297921
21.95298;7.445891;0.02010562
21.97559;7.468499;0.01733921
22.00002;7.492922;0.01441293
22.02368;7.516591;0.01145836
22.0493;7.542203;0.00850337
22.07341;7.566314;0.006320581
22.09267;7.585579;0.000998825
22.12132;7.614223;-0.002908111
22.14632;7.639228;-0.006968446
22.16807;7.660974;-0.01113351
22.19157;7.684477;-0.01508914
22.2151;7.708007;-0.01945156
22.24055;7.733453;-0.02414311
22.2672;7.760107;-0.02869432
22.29345;7.786356;-0.03334126
22.31391;7.806816;-0.03790822
22.33728;7.830188;-0.04253503
22.36008;7.852993;-0.04678307
22.38466;7.87757;-0.0508039
22.40771;7.900623;-0.05531012
22.43266;7.925569;-0.05952853
22.46701;7.95992;-0.06402091
22.48401;7.97692;-0.06829816
22.50235;7.995258;-0.07290251
22.53009;8.022992;-0.07768321
22.55034;8.043251;-0.08357154
22.58138;8.074288;-0.0881409
22.60094;8.093848;-0.09308358
22.6266;8.119502;-0.09801964
22.64675;8.139659;-0.102608
22.66917;8.162081;-0.1072161
22.69184;8.184744;-0.1126035
22.71839;8.211292;-0.1176227
22.74178;8.234683;-0.1222211
22.76935;8.262252;-0.1254107
22.79196;8.284865;-0.1284727
22.81502;8.307921;-0.1310522
22.83769;8.330597;-0.1349404
22.8692;8.362103;-0.1379678
22.8925;8.385407;-0.1399368
22.91292;8.40583;-0.1404208
22.93757;8.430481;-0.1403218
22.96042;8.453329;-0.1402721
22.98738;8.480291;-0.1404467
23.01133;8.504234;-0.1406365
23.02988;8.522789;-0.1412151
23.06182;8.554727;-0.141875
23.07975;8.572658;-0.1428987
23.10717;8.600075;-0.1447103
23.12977;8.622677;-0.1471409
23.15347;8.646373;-0.1493714
23.17638;8.669285;-0.1527408
23.20171;8.694615;-0.1552591
23.22704;8.719944;-0.1571128
23.25267;8.745581;-0.1577302
23.2807;8.773611;-0.1579224
23.30117;8.794083;-0.1574904
23.32352;8.816429;-0.1564761
23.34575;8.838655;-0.1551271
23.37876;8.871663;-0.1538744
23.39963;8.892534;-0.1534095
23.42221;8.915117;-0.1534037
23.44794;8.940851;-0.1535444
23.47054;8.963449;-0.1541686
23.49804;8.99095;-0.1546145
23.52344;9.016346;-0.1549372
23.54417;9.037074;-0.1547344
23.56816;9.061063;-0.1542186
23.59764;9.090547;-0.1528972
23.62309;9.115996;-0.1514302
23.64335;9.13626;-0.1496782
23.66591;9.158822;-0.1484577
23.68925;9.182159;-0.1477469
23.71926;9.212173;-0.1469227
23.73541;9.228315;-0.1462089
23.7581;9.251009;-0.1458708
23.78968;9.282589;-0.1455499
23.81141;9.304318;-0.1454012
23.8358;9.32871;-0.1449156
23.86449;9.357399;-0.1434503
23.89032;9.383227;-0.1418956
23.91236;9.40527;-0.139468
23.93512;9.42803;-0.136618
23.96412;9.457034;-0.1330414
23.98787;9.480784;-0.1293972
24.00855;9.501464;-0.1252945
24.03399;9.526901;-0.1198429
24.05758;9.550497;-0.1142447
24.08258;9.575488;-0.1083115
24.10748;9.600397;-0.1032179
24.13285;9.625759;-0.09885594
24.15528;9.648193;-0.0948559
24.1791;9.672009;-0.09090018
24.20235;9.695261;-0.08701511
24.22691;9.719823;-0.08291199
24.25222;9.745131;-0.07783817
24.27783;9.770742;-0.07324617
24.30121;9.794125;-0.06909296
24.32903;9.821942;-0.06528093
24.34733;9.840245;-0.06054527
24.37567;9.868584;-0.05581279
24.40038;9.893287;-0.05151624
24.42417;9.917082;-0.04698656
24.44499;9.937901;-0.04504719
24.46256;9.955468;-0.038662
24.49406;9.986973;-0.03392262
24.51897;10.01188;-0.02947948
24.54536;10.03827;-0.02542663
24.56594;10.05885;-0.02177753
24.59029;10.08319;-0.01781742
24.61376;10.10667;-0.01402339
24.63792;10.13083;-0.01017538
24.66266;10.15556;-0.004716448
24.6875;10.18041;-0.000612281
24.71107;10.20397;0.004200004
24.73523;10.22813;0.008615196
24.75901;10.25192;0.01218913
24.78239;10.27529;0.01501672
24.80461;10.29751;0.01871366
24.83217;10.32507;0.02204478
24.85747;10.35037;0.0247787
24.88175;10.37465;0.02679715
24.90277;10.39568;0.02816361
24.92979;10.42269;0.02909827
24.95399;10.44689;0.02943758
24.97851;10.47142;0.02888578
25.00342;10.49633;0.02813977
25.02988;10.52279;0.0275366
25.04954;10.54244;0.02739733
25.07766;10.57056;0.02743058
25.10151;10.59441;0.02738041
25.12312;10.61603;0.02740749
25.14678;10.63968;0.02757623
25.17236;10.66526;0.02759144
25.2036;10.6965;0.02798257
25.22361;10.71651;0.02840158
25.24633;10.73923;0.02876
25.26974;10.76264;0.02884677
