TotalTime;SegmentTime;XTran1
9.162634;1.395339;-0.1387636
9.18819;1.420895;-0.1387521
9.204493;1.437199;-0.1387092
9.234908;1.467614;-0.1386584
9.258747;1.491453;-0.1377657
9.287219;1.519925;-0.1377106
9.306838;1.539544;-0.1379681
9.335495;1.568201;-0.138291
9.357749;1.590455;-0.1383409
9.380651;1.613357;-0.1378626
9.422459;1.655165;-0.1376794
9.436342;1.669048;-0.1375595
9.461631;1.694337;-0.1375515
9.482755;1.715461;-0.1380082
9.514347;1.747054;-0.1383912
9.54017;1.772877;-0.1383966
9.561996;1.794704;-0.1384667
9.597495;1.830203;-0.1382744
9.625122;1.85783;-0.1380944
9.641429;1.874136;-0.1378353
9.664178;1.896885;-0.1376553
9.688652;1.921359;-0.137692
9.732893;1.9656;-0.1376805
9.749409;1.982116;-0.1375384
9.772715;2.005422;-0.1370553
9.802995;2.035702;-0.1368142
9.826407;2.059115;-0.1367377
9.846339;2.079046;-0.1369342
9.872096;2.104803;-0.1368999
9.893332;2.126039;-0.1371545
9.91322;2.145927;-0.1371351
9.934526;2.167233;-0.1371219
9.957647;2.190354;-0.1371377
9.980778;2.213485;-0.1371702
10.00373;2.236438;-0.1370719
10.02793;2.260637;-0.1370499
10.04782;2.280524;-0.136832
10.07103;2.30374;-0.1366736
10.09901;2.331713;-0.1365735
10.12313;2.355838;-0.1365253
10.14491;2.377617;-0.1366576
10.16677;2.399472;-0.1369373
10.18943;2.422141;-0.1371437
10.21326;2.445969;-0.1372098
10.23841;2.471119;-0.1373315
10.25758;2.490283;-0.1373951
10.2803;2.513006;-0.1372984
10.307;2.539708;-0.1370273
10.32488;2.557592;-0.1364878
10.36284;2.595544;-0.1362592
10.38202;2.614729;-0.1362615
10.40715;2.639855;-0.1366535
10.42645;2.659156;-0.1366944
10.4489;2.68161;-0.1364675
10.48026;2.712972;-0.1362527
10.49475;2.727453;-0.1367041
10.52154;2.754243;-0.1366726
10.54523;2.777936;-0.1366388
10.56261;2.795314;-0.1366438
10.58708;2.819785;-0.1372234
10.60994;2.842643;-0.1371673
10.63389;2.866593;-0.1371175
10.65664;2.889343;-0.1370498
10.67923;2.911934;-0.1371089
10.7052;2.937903;-0.1372871
10.72567;2.958375;-0.1380064
10.75333;2.986039;-0.1385405
10.77646;3.009167;-0.1386558
10.80224;3.03495;-0.13841
10.81758;3.05029;-0.1376917
10.84551;3.078215;-0.1367036
10.86931;3.102017;-0.1361675
10.89835;3.131054;-0.136341
10.92322;3.155932;-0.1370075
10.94934;3.182043;-0.1374538
10.97136;3.204067;-0.1374656
10.99213;3.224833;-0.1373458
11.02101;3.253721;-0.1373814
11.04726;3.279969;-0.1374683
11.06766;3.300368;-0.1375568
11.09111;3.323815;-0.1376525
11.11467;3.347373;-0.1375944
11.14247;3.375173;-0.1372613
11.17025;3.402952;-0.1370953
11.19042;3.423129;-0.1370584
11.21805;3.450762;-0.1368469
11.23965;3.472358;-0.136552
11.26867;3.501381;-0.1363991
11.29323;3.525938;-0.1364659
11.30694;3.539646;-0.136229
11.34042;3.573123;-0.1363218
11.36167;3.594381;-0.1365799
11.39219;3.624897;-0.1368066
11.41389;3.646601;-0.1369092
11.43844;3.671142;-0.1367601
11.46769;3.7004;-0.1363471
11.49128;3.723983;-0.1359225
11.51941;3.752116;-0.1357962
11.53815;0.0187362;-0.1357809
11.55949;0.0400827;-0.1362353
11.58688;0.0674746;-0.136339
11.6137;0.0942955;-0.1363904
11.63568;0.116274;-0.1361627
11.65847;0.1390601;-0.1358086
11.68241;0.1629974;-0.1357209
11.70401;0.1846009;-0.1356544
11.73787;0.2184606;-0.1357499
11.75797;0.2385612;-0.1359501
11.78311;0.2637003;-0.1363882
11.80694;0.287528;-0.1367641
11.83378;0.3143689;-0.1369396
11.85839;0.3389864;-0.1367598
11.87632;0.3569156;-0.1365792
11.90884;0.3894349;-0.1356324
11.93057;0.4111596;-0.1347997
11.95676;0.4373548;-0.1339645
11.98175;0.4623416;-0.1332704
12.00412;0.4847108;-0.1330687
12.02438;0.5049734;-0.1316527
12.05803;0.538626;-0.1305082
12.08381;0.5644035;-0.1288597
12.10846;0.5890507;-0.1283944
12.13089;0.6114827;-0.1271881
12.15743;0.6380264;-0.1241349
12.18166;0.6622551;-0.1192376
12.20586;0.6864537;-0.1141314
12.22926;0.7098469;-0.1118195
12.24938;0.7299691;-0.1036364
12.28143;0.762022;-0.0976344
12.30731;0.7879034;-0.09067295
12.32556;0.8061479;-0.08230378
12.34811;0.8287054;-0.0784383
12.36809;0.848684;-0.06314763
12.40385;0.8844379;-0.05224729
12.4387;0.9192947;-0.04525205
12.46458;0.945174;-0.0364975
12.48885;0.9694374;-0.03019055
12.5142;0.994795;-0.0193163
12.5513;1.031893;-0.01258852
12.57418;1.054768;-0.00639049
12.59993;1.080516;-0.00133324
12.62916;1.109753;0.003411494
12.65071;1.131299;0.008274838
12.6776;1.158185;0.01276294
12.70245;1.18304;0.01676298
12.72394;1.204531;0.0199995
12.7489;1.229492;0.02385212
12.77376;1.254345;0.02845163
12.80091;1.281501;0.03136481
12.82441;1.304995;0.03398298
12.84842;1.329005;0.03709927
12.87331;1.3539;0.04004369
12.90026;1.380847;0.04284157
12.9231;1.403686;0.0449459
12.94536;1.425944;0.04680765
12.97046;1.451051;0.04955452
12.991;1.471593;0.05215426
13.01415;1.494735;0.05349471
13.04051;1.521101;0.05431486
13.06016;1.540744;0.055323
13.09022;1.570809;0.05593324
13.11112;1.591708;0.0567356
13.13434;1.614929;0.05766215
13.15834;1.638927;0.05822917
13.18525;1.665841;0.0576571
13.20775;1.688335;0.05720564
13.22712;1.70771;0.0565257
13.25028;1.730871;0.05594796
13.27286;1.753451;0.05564652
13.29832;1.778908;0.05483706
13.32764;1.808233;0.05458072
13.34847;1.829054;0.05450479
13.3706;1.851186;0.05402188
13.39499;1.875573;0.05400589
13.41682;1.897406;0.05394644
13.44883;1.929413;0.05365303
13.46809;1.948675;0.05299664
13.49307;1.973659;0.05237086
13.51604;1.996624;0.0524709
13.53584;2.016431;0.05290549
13.55912;2.039707;0.05333559
13.58506;2.065649;0.05378804
13.60534;2.085928;0.05403043
13.62255;2.103132;0.05439141
13.65872;2.139302;0.05432164
13.67885;2.159436;0.054488
13.70139;2.18198;0.05456718
13.72708;2.207664;0.05433298
13.7489;2.229488;0.05422276
13.77036;2.250946;0.05476086
13.79294;2.27353;0.05520004
13.81784;2.298424;0.05570091
13.84281;2.323395;0.0554768
13.86774;2.348324;0.05560919
13.89238;2.372967;0.05618407
13.91137;2.391957;0.0562153
13.93781;2.418392;0.05625914
13.9582;2.438786;0.05600416
13.98342;2.46401;0.05611674
14.0071;0.0236813;0.05630787
14.02596;0.0425338;0.05654134
14.04988;0.0664595;0.05667521
14.07332;0.0899003;0.05671301
14.09674;0.1133152;0.0564774
14.12467;0.1412517;0.05621541
14.14812;0.1646993;0.05614263
14.17227;0.1888465;0.05586316
14.19608;0.2126551;0.05576257
14.2145;0.2310796;0.05553611
14.2412;0.2577734;0.05522426
14.26134;0.2779212;0.05512473
14.288;0.3045745;0.05525149
14.3007;0.3172817;0.0557539
14.33387;0.3504477;0.05609038
14.35329;0.3698653;0.05611466
14.38434;0.4009211;0.05562598
14.41444;0.4310233;0.05560232
14.4353;0.4518816;0.05573436
14.45658;0.4731613;0.05540136
14.47952;0.4960947;0.0555886
14.50299;0.5195664;0.0554497
14.52984;0.5464159;0.05514174
14.55055;0.5671268;0.05513768
14.57097;0.5875444;0.05524105
14.59436;0.610943;0.05516234
14.62557;0.6421493;0.0552879
14.64642;0.6630029;0.05516708
14.66802;0.684599;0.05513397
14.69465;0.7112278;0.05504286
14.71417;0.7307526;0.05489987
14.73641;0.7529946;0.05533041
14.75537;0.7719542;0.05553164
14.78372;0.8003018;0.05558333
14.80579;0.8223642;0.05565902
14.8275;0.8440802;0.05573456
14.85019;0.8667732;0.05579177
14.87886;0.8954378;0.05578537
14.8961;0.91268;0.05576159
14.92418;0.9407597;0.05547892
14.94922;0.9658027;0.05532939
14.97145;0.9880303;0.05555343
14.98721;1.003785;0.05582315
15.01862;1.035203;0.0554187
15.04246;1.059035;0.05512816
15.06187;1.078446;0.05546559
15.08365;1.10023;0.05562155
15.10042;1.117001;0.05571137
15.13659;1.15317;0.05583008
15.15773;1.174304;0.05586337
15.18148;1.198057;0.05594543
15.20701;1.223589;0.05596071
15.22649;1.243066;0.05595034
15.24927;1.265851;0.05639351
15.27178;1.288357;0.05655234
15.29615;1.312726;0.05665606
15.32463;1.341211;0.05670475
15.35113;1.367705;0.05646806
15.37251;1.389093;0.05626277
15.39513;1.411704;0.05627313
15.42675;1.443327;0.05607655
15.44901;1.465584;0.05578503
15.46976;1.486334;0.05554409
15.4948;1.51138;0.05554223
15.51941;1.535986;0.05569455
15.54493;1.561509;0.05587494
15.56751;1.58409;0.05597486
15.59149;1.608072;0.05604943
15.61416;1.630742;0.05626678
15.63163;1.648204;0.05640049
15.6621;1.678677;0.05634616
15.69013;1.70671;0.05629354
15.71358;1.730153;0.05609653
15.73895;1.755531;0.05554484
15.76092;1.777494;0.05551176
15.78408;1.800655;0.05578701
15.8124;1.828975;0.05607534
15.83446;1.851035;0.05602535
15.8612;1.877775;0.05584965
15.8814;1.897976;0.05575172
15.90937;1.925947;0.05594883
15.93461;1.951187;0.05612618
15.95974;1.976317;0.05585644
15.9817;1.998274;0.05599418
16.01785;2.034431;0.05611081
16.04036;2.056941;0.05608987
16.06001;2.076591;0.05631088
16.08919;2.105766;0.05663629
16.11262;2.129199;0.05652262
16.13527;2.15185;0.05644952
16.16009;2.176665;0.05650376
16.1866;2.203173;0.05649916
16.21543;2.232002;0.05643919
16.23325;2.249827;0.05640664
16.25784;2.274416;0.05617879
16.27901;2.29559;0.05577099
16.30332;2.319896;0.05548907
16.32926;2.345837;0.05556363
16.3562;2.372781;0.05575839
16.38252;2.399099;0.05590673
16.4031;2.419671;0.0560859
16.42964;2.446215;0.05628829
16.45815;2.47472;0.05608359
16.48075;2.497321;0.05561621
16.50818;2.524752;0.05539561
16.526;2.542572;0.05548257
16.56872;2.585293;0.05536648
16.58879;2.605368;0.0553451
16.61415;2.630723;0.05626395
16.63667;2.653248;0.05732657
16.65642;2.672997;0.05770567
16.67902;2.695596;0.05753872
16.69747;2.71405;0.05695206
16.73509;2.751664;0.05675375
16.75919;2.775769;0.05671008
16.78088;2.797461;0.05668562
16.80677;2.823346;0.05675138
16.83372;2.850302;0.05703171
16.85815;2.874725;0.0570571
16.88066;2.897238;0.05662262
16.90509;2.921666;0.05624138
16.93141;2.947984;0.0564243
16.95567;2.972252;0.05652773
16.97816;2.994739;0.05669462
17.00465;3.021228;0.05654307
17.02733;3.043913;0.05614042
17.05458;3.071157;0.05577825
17.08161;3.098191;0.05581643
17.11143;3.128011;0.05613714
17.13782;3.154395;0.05651814
17.15985;3.176431;0.05671657
17.18096;3.197544;0.05684626
17.20764;3.224224;0.05640578
17.23388;3.250462;0.05610055
17.25752;3.274104;0.05581763
17.28193;3.29851;0.05553149
17.31132;3.327905;0.05555747
17.33489;3.351469;0.05573379
17.36175;3.378332;0.05572931
17.38476;3.401338;0.05601574
17.41265;0.0278933;0.05612565
17.43492;0.0501633;0.05603791
17.45747;0.0727144;0.05577082
17.48213;0.097372;0.0557601
17.51166;0.1269032;0.05606813
17.53354;0.1487797;0.05624332
17.56078;0.1760248;0.05588704
17.58065;0.1958935;0.05555972
17.60475;0.2199947;0.05532666
17.63618;0.2514275;0.05528207
17.65112;0.2663582;0.0552547
17.68103;0.2962714;0.0554662
17.70726;0.3225062;0.05566821
17.73335;0.3485891;0.05582125
17.76075;0.3759903;0.05590668
17.78286;0.3981015;0.0557727
17.80451;0.4197543;0.05560654
17.8296;0.444843;0.05522116
17.85753;0.4727765;0.05518829
17.88093;0.4961766;0.05522415
17.90444;0.5196781;0.05517542
17.92745;0.5426903;0.05516668
17.95024;0.5654806;0.05505791
17.97981;0.5950487;0.05489591
18.00082;0.6160619;0.05485304
18.02804;0.6432813;0.05520048
18.04785;0.6630878;0.05533948
18.072;0.6872432;0.05543187
18.10207;0.7173154;0.05553912
18.12213;0.7373667;0.05584567
18.14713;0.7623693;0.05600314
18.17203;0.7872713;0.05617004
18.19756;0.8128018;0.05613947
18.22172;0.8369603;0.05621219
18.2457;0.8609459;0.05634499
18.26936;0.8846051;0.05630843
18.29724;0.9124808;0.05613194
18.32632;0.9415618;0.05570753
18.34913;0.9643726;0.05512051
18.37121;0.9864562;0.05436674
18.40001;1.015249;0.05385439
18.42296;1.038206;0.05335974
18.44726;1.062502;0.05246741
18.47221;1.087454;0.05146148
18.49603;1.111276;0.05037174
18.5265;1.141747;0.05006122
18.54665;1.16189;0.04924185
18.57329;1.188535;0.04774614
18.59553;1.210774;0.04513769
18.625;1.240241;0.041573
18.64621;1.261456;0.03763064
18.67118;1.286423;0.0339288
18.6943;1.309545;0.02940821
18.72155;1.336788;0.0249256
18.74496;1.360201;0.02278806
18.76284;1.37808;0.01553963
18.79622;1.411461;0.01073768
18.82069;1.435934;0.005774926
18.84631;1.461553;0.001028311
18.87252;1.487761;-0.003725231
18.89436;1.509607;-0.008564524
18.9227;1.537943;-0.01383359
18.95208;1.56732;-0.01863742
18.97889;1.594134;-0.02302349
19.00375;1.618999;-0.02714242
19.02755;1.642796;-0.03164613
19.05956;1.674799;-0.03533117
19.08143;1.696679;-0.03921958
19.10454;1.719782;-0.04368373
19.13008;1.745324;-0.04777529
19.15172;1.766959;-0.05308472
19.17824;1.79348;-0.05504086
19.19707;1.812308;-0.06202855
19.227;1.842246;-0.06841455
19.26173;1.876972;-0.07304578
19.28698;1.90222;-0.0765574
19.30806;1.923298;-0.08030307
19.33168;1.946919;-0.08486257
19.3599;1.975139;-0.08847011
19.38631;2.001552;-0.09213032
19.40634;2.021578;-0.09598432
19.43434;2.049576;-0.09901963
19.45603;2.071273;-0.1017765
19.47987;2.095114;-0.104128
19.50574;2.120983;-0.1073761
19.52663;2.141874;-0.1104683
19.5487;2.163938;-0.1139049
19.57043;2.185667;-0.1171454
19.59331;2.208549;-0.1198687
19.61926;2.234501;-0.1219825
19.63832;2.253566;-0.1233014
19.65512;2.270358;-0.1275064
19.68967;2.304913;-0.1298202
19.7146;2.329845;-0.1312336
19.73541;2.350649;-0.1330594
19.75776;2.372998;-0.1343848
19.78125;2.396491;-0.1347546
19.79951;2.414752;-0.1360443
19.83521;2.450449;-0.1370284
19.85002;2.465256;-0.137407
19.87272;2.487962;-0.1378385
19.90034;2.515575;-0.1378904
19.92361;2.538851;-0.1377956
19.94684;2.562074;-0.1375493
19.97617;2.591407;-0.1372944
19.994;2.60924;-0.1371462
20.0086;2.623839;-0.1371129
20.03714;2.652375;-0.1368901
20.05984;2.675077;-0.1362616
20.08122;2.696463;-0.1359502
20.10576;2.721001;-0.1360074
20.13661;2.751849;-0.1357751
20.15784;2.773084;-0.135463
20.18148;2.796717;-0.1349606
20.21077;2.826011;-0.1343584
20.24511;2.860353;-0.1338992
20.26772;2.882965;-0.1332314
20.29282;2.908064;-0.1328352
20.30774;2.922978;-0.1320865
20.3501;2.965345;-0.1313526
20.37787;2.993116;-0.1310527
20.40386;3.019102;-0.1309529
20.42451;3.039753;-0.130464
20.44792;3.06316;-0.1295318
20.46795;3.083196;-0.1288071
20.4958;3.111037;-0.1282698
20.52298;3.138221;-0.1273974
20.5469;3.16214;-0.1267016
20.56698;3.182224;-0.1256308
20.59138;3.206615;-0.1237615
20.61666;3.2319;-0.1215969
20.64425;3.259491;-0.1198987
20.66818;3.283425;-0.1187878
20.69229;3.307532;-0.117843
20.71499;3.330235;-0.1164479
20.74032;3.355564;-0.1132854
20.77009;3.385331;-0.1086707
20.79989;3.41513;-0.1051362
20.82601;3.441249;-0.1016821
20.84692;3.462158;-0.09862311
20.87008;3.485319;-0.09476525
20.89793;3.513172;-0.0922683
20.9243;3.539539;-0.09046126
20.95009;3.565328;-0.08833289
20.97556;3.590805;-0.08642476
20.99696;3.612203;-0.0845535
21.02291;3.63815;-0.08242285
21.04569;3.660933;-0.07968875
21.0716;3.686839;-0.07635234
21.09563;3.710868;-0.07501044
21.11581;3.731054;-0.07110193
21.14866;3.763905;-0.06907308
21.17234;3.787582;-0.06614876
21.19604;3.811284;-0.06236947
21.22315;3.83839;-0.05943272
21.24725;3.862495;-0.05711279
21.27155;3.886789;-0.05461028
21.30241;3.917655;-0.05218453
21.32586;3.941104;-0.05007536
21.3521;3.967343;-0.04754709
21.37815;3.993396;-0.04444496
21.40329;4.01853;-0.04050547
21.42887;4.044108;-0.0370323
21.4543;4.069546;-0.03464561
21.48155;4.096792;-0.03182646
21.50237;4.117611;-0.02793101
21.53012;4.145363;-0.02259604
21.55744;4.172683;-0.01828751
21.58241;4.197652;-0.01445156
21.60297;4.218209;-0.01292569
21.62087;4.23611;-0.008624684
21.65548;4.270725;-0.006125852
21.68018;4.295424;-0.003115352
21.70406;4.319303;0.000836093
21.73778;4.353022;0.004565686
21.761;4.376246;0.008037373
21.78167;4.396912;0.01127741
21.8048;4.420047;0.01565162
21.83632;4.45156;0.01956142
21.85743;4.47267;0.02311439
21.88063;4.495878;0.02781376
21.90728;4.522522;0.03258472
21.93736;4.552598;0.03603105
21.96087;4.576118;0.03904653
21.98393;4.599177;0.04303241
22.01084;4.62608;0.04607851
22.03767;4.652912;0.04778115
22.06078;4.676019;0.04939913
22.08266;4.697901;0.05265642
22.11276;4.728004;0.05513443
22.13511;4.750351;0.05765423
22.16186;4.777107;0.05960604
22.18687;4.802119;0.05999877
22.21362;4.828867;0.06000923
22.23533;4.850573;0.05983775
22.25409;4.869328;0.05918129
22.29131;4.906556;0.05921302
22.31269;4.927937;0.05932479
22.33768;4.952921;0.05876314
22.36148;4.976724;0.05824492
22.38532;5.000564;0.05866704
22.40951;5.024754;0.05912609
22.43651;5.051751;0.05923587
22.46046;5.075705;0.05906656
22.48264;5.097884;0.05809928
22.50737;5.122612;0.05715191
22.5292;5.144446;0.05652224
22.55607;5.171312;0.05665616
22.57199;5.187236;0.05697727
22.59789;5.213137;0.05762956
22.62416;5.239403;0.05832974
22.64815;5.263392;0.05880894
22.66377;5.279018;0.05922304
22.69557;5.310816;0.05916839
22.70946;5.324702;0.05869366
22.7398;5.355045;0.05814701
22.75986;5.375107;0.0576856
22.78964;5.404882;0.05766021
22.81175;5.426999;0.05774413
22.83401;5.44925;0.05773113
22.85165;5.466897;0.05766288
22.87487;5.490115;0.05776789
22.9069;5.522141;0.05757562
22.92648;5.541721;0.05737102
22.94869;5.563935;0.05652469
22.97158;5.58683;0.05619257
22.99419;5.609435;0.05572874
23.0176;5.632844;0.05477865
23.04631;5.661554;0.05409221
23.06304;5.678283;0.05296014
23.09085;5.706091;0.05202544
23.11366;5.728906;0.05138438
23.13794;5.753185;0.05084212
23.15971;5.774952;0.04909323
23.18337;5.798618;0.04716165
23.20751;5.822751;0.04432626
23.22754;5.842789;0.04159313
23.25307;5.868309;0.0392272
23.27315;5.888393;0.03652806
23.30224;5.917481;0.03312736
23.32428;5.939521;0.02931948
23.3497;5.964947;0.02574306
23.36868;5.983927;0.02258467
23.39017;6.005417;0.02117409
23.40747;6.022717;0.01539912
23.43991;6.055159;0.01181833
23.46183;6.077072;0.008310407
23.48577;6.101008;0.004666314
23.50871;6.123957;0.00148984
23.53105;6.146287;-0.003663041
23.55854;6.173784;-0.008818887
23.58823;6.203468;-0.01372039
23.60641;6.221651;-0.0180955
23.62738;6.242624;-0.02241326
23.65227;6.267507;-0.02644659
23.67272;6.287962;-0.02979514
23.69704;6.312281;-0.03389656
23.71616;6.331407;-0.03769092
23.74089;6.356137;-0.04213688
23.7697;6.384948;-0.04569882
23.79054;6.405787;-0.04948604
23.81262;6.427859;-0.05324388
23.8357;6.450943;-0.05727876
23.85833;6.473572;-0.0603593
23.87951;6.494757;-0.06379141
23.90387;6.519113;-0.06711315
23.92894;6.544188;-0.06997062
23.95133;6.56657;-0.07289363
23.97262;6.587864;-0.07730929
23.99992;6.615162;-0.08011725
24.02647;6.641716;-0.08314412
24.04675;6.661997;-0.08631612
24.07258;6.687827;-0.08897445
24.09298;6.708223;-0.09167916
24.11686;6.732106;-0.0941209
24.1375;6.752738;-0.09682836
24.16119;6.776433;-0.09992173
24.18677;6.802011;-0.1033826
24.2095;6.82474;-0.1068036
24.23071;6.845948;-0.1105987
24.25582;6.871062;-0.1136674
24.28061;6.895853;-0.1167811
24.30196;6.917204;-0.1180598
24.31968;6.934918;-0.1215523
24.34708;6.962324;-0.1244211
24.37152;6.986758;-0.1264593
24.39709;7.012332;-0.1284955
24.42596;7.041203;-0.130005
24.4492;7.064437;-0.1315067
24.47524;7.090486;-0.1328835
24.5005;7.115742;-0.1334379
24.52532;7.140565;-0.1334226
24.54893;7.16417;-0.1337173
24.57049;7.185727;-0.1334147
24.59348;7.208726;-0.1331891
24.61785;7.233086;-0.1328442
24.6469;7.26214;-0.1327659
24.66835;7.283593;-0.1328384
24.69104;7.306279;-0.1321214
24.71318;7.328423;-0.1317512
24.73112;7.346355;-0.1322463
24.76032;7.375556;-0.132974
24.7896;7.404841;-0.1332466
24.81305;7.42829;-0.1332858
24.83805;7.453285;-0.1330197
24.86103;7.476271;-0.1326574
24.88416;7.499399;-0.1325184
24.91324;7.528474;-0.1323331
24.936;7.55123;-0.132436
24.95875;7.573983;-0.1325776
24.98507;7.600305;-0.1330272
25.017;7.632233;-0.1334492
25.03696;7.652193;-0.1345197
25.05806;7.673295;-0.1342249
25.07555;7.690784;-0.1338794
25.10443;7.719662;-0.1339233
25.13365;7.748885;-0.1339235
25.15503;7.770267;-0.1336925
25.17966;7.794898;-0.1334574
25.20444;7.819679;-0.1331794
25.22025;7.835483;-0.132604
25.24885;7.864082;-0.1318988
25.2718;7.887033;-0.1313417
25.29383;7.909065;-0.1304542
25.3106;7.925838;-0.12872
25.34573;7.96096;-0.1281137
25.36867;7.983908;-0.1275182
25.39591;8.011141;-0.1272609
25.41006;8.025299;-0.1269494
25.43868;8.053911;-0.1260027
25.46049;8.075719;-0.1253548
25.48264;8.097877;-0.1249346
25.4993;8.114537;-0.1241254
25.52939;8.144627;-0.1228421
25.55924;8.174473;-0.1220623
25.57948;8.194713;-0.1217315
25.60441;8.219643;-0.1214966
25.61981;8.235044;-0.1211572
25.64807;8.263301;-0.1207475
25.67261;8.28784;-0.1201357
25.69406;8.309289;-0.1198727
25.71447;8.329707;-0.1182243
25.74683;8.362064;-0.1164027
25.77724;8.392469;-0.114344
25.79602;8.411257;-0.1120211
25.81887;8.4341;-0.1092341
25.83831;8.45354;-0.106324
25.86698;8.482211;-0.1028396
25.89098;8.506216;-0.1004277
25.91353;8.528768;-0.09909523
25.93133;8.546559;-0.09681402
25.95353;8.56876;-0.09180785
25.98191;8.597143;-0.08853777
26.01385;8.629084;-0.08632807
26.03673;8.651962;-0.08509583
26.05362;8.668856;-0.07983385
26.08565;8.700878;-0.07652315
26.1057;8.720929;-0.07289726
26.12531;8.740538;-0.07136682
26.14823;8.763462;-0.0667642
26.17739;8.792624;-0.06421734
26.2007;8.815935;-0.06215877
26.22253;8.837768;-0.05941159
26.24652;8.861754;-0.05619035
26.27398;8.889218;-0.05403605
26.29169;8.906921;-0.05189099
26.31171;8.926941;-0.04808363
26.34443;8.959666;-0.04472681
26.36713;8.98236;-0.0418159
26.39419;9.00942;-0.03918425
26.41341;9.028641;-0.03525248
26.44645;9.061681;-0.03063674
26.46862;9.083855;-0.02855043
26.48446;9.099689;-0.02280849
26.51651;9.131744;-0.01759814
26.54633;9.161565;-0.01316968
26.57175;9.186984;-0.008938398
26.59152;9.206754;-0.004843671
26.61621;9.231447;-0.002135072
26.63812;9.253357;0.000977252
26.66769;9.282921;0.003092978
26.69377;9.309005;0.005460437
26.71498;9.330214;0.008457828
26.73566;9.350894;0.01028673
26.75747;9.372702;0.01659514
26.79251;9.407743;0.0197953
26.81205;9.427282;0.02316587
26.83693;9.452158;0.02662489
26.85968;9.474912;0.03093075
26.88805;9.503282;0.03526083
26.91387;9.529102;0.03887504
26.93476;9.549994;0.04211414
26.9585;9.573734;0.04583405
26.98405;9.599277;0.04931519
27.01119;9.626418;0.05267124
27.03387;9.649101;0.05566476
27.05684;9.672073;0.05763319
27.0807;9.695935;0.05965662
27.10384;9.719076;0.06060833
27.12894;9.744177;0.06131496
27.15617;9.771405;0.06128614
27.18109;9.796322;0.0607409
27.20589;9.821122;0.05961308
27.22855;9.843785;0.05830983
27.25521;9.870443;0.057811
27.27808;9.893315;0.05762512
27.29901;9.914244;0.05815317
27.324;9.939234;0.05797066
27.34885;9.964084;0.05777081
27.36961;9.984849;0.05804173
27.40169;10.01692;0.05746049
27.4255;10.04074;0.05680615
27.44765;10.06289;0.0564698
27.46979;10.08502;0.05539105
27.4984;10.11363;0.05548935
27.51947;10.13471;0.05574848
27.5414;10.15664;0.05647017
27.56553;10.18077;0.05658453
27.5825;10.19773;0.05710963
27.61236;10.2276;0.05774979
27.63987;10.25511;0.05862898
27.66616;10.2814;0.05895438
27.68873;10.30397;0.05902372
27.70533;10.32057;0.05905442
27.74416;10.3594;0.05946196
27.76682;10.38206;0.0593489
27.79134;10.40658;0.05892364
27.81427;10.42951;0.05789585
27.84345;10.45869;0.0568252
27.86822;10.48346;0.05557687
27.89366;10.5089;0.05481377
27.9182;10.53344;0.05411831
27.93754;10.55278;0.05365186
27.9668;10.58204;0.05340078
27.98485;10.60008;0.05252267
28.01556;10.6308;0.05184178
28.04661;10.66185;0.04944114
28.07168;10.68691;0.04693351
28.09222;10.70746;0.04366088
28.119;10.73423;0.04029533
28.14577;10.76101;0.03841572
28.1623;10.77754;0.03630228
28.18226;10.79749;0.03113237
