TotalTime;SegmentTime;XTran1;YTran1;ZTran1
13.37276;0.0744824;0.002931852;0.8103025;0.4021283
13.39235;0.0940758;0.002999067;0.8101396;0.4020163
13.42159;0.1233143;0.003238365;0.8102782;0.4020856
13.45107;0.1527909;0.003259983;0.8101869;0.4018733
13.47087;0.1725916;0.00297495;0.8101958;0.4012658
13.495;0.196717;0.00264537;0.8105055;0.4011372
13.52068;0.2223982;0.002370439;0.8106184;0.401232
13.53382;0.2355461;0.001997553;0.8107558;0.4013302
13.56314;0.2648651;0.001506433;0.8106682;0.4010561
13.58939;0.29111;0.001160901;0.8103746;0.4013461
13.61426;0.3159808;0.000740144;0.8095418;0.4016617
13.63815;0.3398761;0.000321679;0.8094882;0.4021962
13.66363;0.365354;1.229346E-06;0.809617;0.4024989
13.68358;0.3853048;-0.000207882;0.8095379;0.4024138
13.7063;0.4080205;-0.000425849;0.8092446;0.4022415
13.73195;0.43367;-0.00072708;0.8090206;0.4022201
13.75235;0.4540669;-0.000889067;0.8093756;0.4019984
13.78365;0.4853678;-0.000509046;0.809521;0.4014836
13.80396;0.5056863;-0.000217252;0.8091269;0.4018102
13.82768;0.5293981;-0.000279836;0.8087435;0.4025503
13.851;0.5527186;-0.00086068;0.8094571;0.403501
13.87481;0.5765282;-0.001292855;0.8095621;0.4041436
13.90061;0.6023307;-0.00149833;0.8091015;0.4040103
13.92247;0.6241961;-0.001665656;0.8088398;0.4035468
13.94566;0.6473808;-0.001032956;0.8086609;0.4030885
13.97328;0.6750041;-0.000647623;0.8085471;0.4030372
13.99519;0.6969099;-0.000169411;0.8081996;0.4029629
14.01697;0.7186913;-0.000260469;0.8082117;0.403724
14.0408;0.7425255;-0.000158135;0.807649;0.4032336
14.06866;0.7703815;0.000377037;0.8070309;0.4020587
14.09021;0.7919312;0.001090642;0.8061978;0.4009344
14.11564;0.8173647;-1.47E-05;0.8056446;0.401474
14.13822;0.8399434;0.000275701;0.8057237;0.4005864
14.16142;0.8631418;0.001056779;0.8056406;0.4008674
14.18597;0.8876973;0.001032826;0.8055356;0.4014598
14.20856;0.9102836;0.003327925;0.8055264;0.4007874
14.23533;0.9370511;0.004098687;0.8057784;0.4004862
14.26055;0.9622774;0.003929947;0.8059055;0.4007818
14.28716;0.9888811;0.003894869;0.8061826;0.4012167
14.30842;1.010143;0.003971592;0.8066205;0.4013474
14.32981;1.031534;0.003437508;0.8067824;0.4011781
14.35517;1.056892;0.002895124;0.8067039;0.4007884
14.37871;1.080429;0.003009539;0.8061745;0.4001519
14.4068;1.108526;0.00374236;0.8053821;0.3997247
14.43172;1.133446;0.004008248;0.8051428;0.4003199
14.45048;1.152203;0.004081532;0.8051498;0.4009178
14.47458;1.176304;0.003964584;0.8051652;0.401384
14.49925;1.20097;0.003405083;0.8052268;0.4011053
14.52342;1.225142;0.002829798;0.8049661;0.4007736
14.54558;1.247307;0.002159525;0.8047621;0.400423
14.57293;1.274653;0.001515135;0.8045067;0.4004219
14.59485;1.296575;0.000982162;0.8041053;0.400579
14.61974;1.321458;0.000802752;0.8036352;0.4006476
14.64476;1.346477;0.001276039;0.8029637;0.4003533
14.67655;1.378272;0.002103999;0.8031337;0.4006017
14.69604;1.39776;0.002681363;0.8034229;0.4010077
14.71967;1.421389;0.002979897;0.8036854;0.401535
14.74217;1.443894;0.003009643;0.8038841;0.4019129
14.76417;1.465888;0.002866887;0.8039181;0.4020977
14.78886;1.490579;0.002646312;0.8042628;0.4020959
14.81848;1.520199;0.002221864;0.804316;0.4019315
14.84037;1.542091;0.001895878;0.8043451;0.4017459
