TotalTime;SegmentTime;XTran1;YTran1;ZTran1
8.457913;0.9036729;0.03059886;0.7525693;0.2311289
8.480303;0.9260627;0.03050604;0.7525871;0.2310145
8.510888;0.9566477;0.03028925;0.7525948;0.2310545
8.525407;0.9711661;0.03004958;0.7525107;0.2312231
8.545603;0.9913617;0.03000573;0.7524301;0.2314949
8.568112;1.013871;0.03011672;0.7524687;0.2317557
8.590897;1.036656;0.03021651;0.7526122;0.2318388
8.606979;1.052739;0.03027706;0.7527941;0.2317837
8.627162;1.072921;0.03033273;0.7530168;0.2314955
8.647579;1.093339;0.03028629;0.7530861;0.2313647
8.680486;1.126246;0.03020795;0.7531543;0.2312937
8.699054;1.144814;0.03018372;0.7531793;0.2312106
8.715652;1.161412;0.03007418;0.7532431;0.2310862
8.74567;1.19143;0.02987321;0.7534349;0.2311916
8.77196;1.21772;0.02976787;0.7535322;0.2313536
8.785166;1.230925;0.02970511;0.7535972;0.2314874
8.805285;1.251043;0.02975147;0.7536831;0.2319487
8.829717;1.275475;0.02986406;0.7536949;0.2320839
8.855433;1.301191;0.0298444;0.7536757;0.2319593
8.878243;1.324002;0.02993698;0.7535999;0.2316927
8.901013;1.346772;0.02999767;0.7537345;0.2313919
8.924466;1.370225;0.03007972;0.7539064;0.231137
8.953828;1.399587;0.03004526;0.7540359;0.2309565
8.977914;1.423672;0.0300216;0.7539467;0.2308677
8.993077;1.438836;0.02987069;0.7539441;0.2308982
9.01974;1.465498;0.0297005;0.7539845;0.2309938
9.037702;1.48346;0.02937999;0.7540123;0.2311406
9.071237;1.516995;0.02919425;0.7541168;0.2313591
9.090276;1.536034;0.02910263;0.754079;0.2315636
9.111431;1.557189;0.02909406;0.7541058;0.231795
9.133114;1.578872;0.02925367;0.7539698;0.2317363
9.160598;1.606356;0.02943365;0.7538093;0.2315488
9.179296;1.625054;0.02945635;0.7537341;0.2314341
9.200131;1.64589;0.02957995;0.7537112;0.2315255
9.222746;1.668504;0.02970661;0.7538056;0.2316474
9.244469;1.690228;0.02966068;0.7540025;0.2316798
9.268826;1.714585;0.02958571;0.7540365;0.2316288
9.288402;1.73416;0.02943665;0.7540388;0.2315692
9.310621;1.756379;0.02926461;0.7541654;0.23157
9.334364;1.780122;0.02915698;0.754187;0.2316501
9.351985;1.797743;0.02888386;0.7539383;0.2319302
9.382543;1.828301;0.0288665;0.7536363;0.2319198
9.407337;1.853095;0.02894825;0.753378;0.2317063
9.427844;1.873602;0.02913567;0.7530543;0.2312117
9.454107;1.899866;0.02947213;0.7528117;0.2308658
9.483838;1.929596;0.02959641;0.752984;0.2309234
9.505164;1.950922;0.0296462;0.7533103;0.2310043
9.523815;1.969573;0.02958493;0.7536254;0.2311485
9.546336;1.992094;0.02946566;0.7536758;0.2311781
9.568198;2.013956;0.02925379;0.7535789;0.2310915
9.590611;2.03637;0.02899373;0.753354;0.2311154
9.613372;2.05913;0.02897118;0.753107;0.2311068
9.637106;2.082865;0.02897497;0.7529436;0.2309833
9.660591;2.10635;0.02896289;0.7528863;0.2309758
9.679898;2.125658;0.02890832;0.7528567;0.2309376
9.696712;2.142472;0.02883283;0.7529522;0.2308848
9.723952;2.169712;0.02877929;0.7528691;0.2306575
9.749833;2.195593;0.02856287;0.7525818;0.230198
9.776742;2.222501;0.02837474;0.7522918;0.2298286
9.800567;2.246326;0.02824511;0.7522978;0.229723
9.825776;2.271536;0.02817551;0.7523195;0.2297955
9.839761;2.285521;0.02821673;0.7523621;0.2301949
9.871093;2.316853;0.02839861;0.7524599;0.2303585
9.896016;2.341776;0.02853537;0.752525;0.2302995
9.914808;2.360569;0.02858812;0.7523829;0.2302183
9.939952;2.385712;0.02853808;0.7521496;0.2303274
9.96189;2.40765;0.02846627;0.7519341;0.2306288
9.987626;2.433386;0.02838116;0.751815;0.2308753
10.01175;2.457511;0.02835861;0.7517555;0.2309495
10.03045;2.476211;0.02809201;0.7517397;0.2308875
10.05857;2.504325;0.02802321;0.751682;0.2309112
10.07926;2.525023;0.02802691;0.7516506;0.2311492
10.1089;2.554661;0.02799786;0.7515708;0.231497
10.12519;2.570953;0.02796332;0.7516456;0.2317713
10.15613;2.601888;0.02800047;0.751599;0.231728
10.17731;2.623065;0.02808472;0.7516929;0.2316556
10.20005;2.645809;0.02816899;0.7517179;0.2315045
