TotalTime;SegmentTime;XTran1
13.92288;2.639485;0.05185514
13.95219;2.668796;0.05173555
13.97271;2.689313;0.05194379
14.0021;2.718707;0.05228405
14.02941;2.74601;0.05256568
14.05744;2.774038;0.05282761
14.08179;2.798388;0.05273467
14.10582;2.82242;0.05232108
14.12801;2.844617;0.05219141
14.15972;2.876326;0.05178551
14.18201;2.898612;0.05166228
14.20749;2.924097;0.05179447
14.23052;2.947123;0.05158143
14.25851;2.97511;0.0514748
14.27712;2.993723;0.05163531
14.30679;0.0296728;0.05221869
14.3323;0.0551773;0.0523539
14.35186;0.0747434;0.05237816
14.3814;0.1042754;0.05226471
14.40634;0.1292245;0.05235009
14.42807;0.1509525;0.05244964
14.45398;0.1768605;0.05141541
14.48505;0.2079311;0.05081493
14.50779;0.2306698;0.05040899
14.53058;0.2534565;0.05011567
14.55957;0.28245;0.05028614
14.58533;0.3082068;0.05037224
14.61076;0.3336385;0.05030745
14.63656;0.3594378;0.05034073
14.65991;0.382789;0.05046465
14.68483;0.4077126;0.05031858
14.71228;0.4351582;0.0498447
14.73597;0.4588494;0.04923505
14.75924;0.4821241;0.04864998
14.78837;0.5112464;0.04775171
14.80704;0.5299188;0.04703279
14.8296;0.552475;0.04543883
14.85984;0.5827202;0.04444427
14.88257;0.6054522;0.04402535
14.89966;0.6225381;0.04304918
14.9279;0.6507776;0.042477
14.95217;0.6750481;0.04229603
14.97845;0.7013286;0.0427646
15.0014;0.7242787;0.04241036
15.02641;0.7492952;0.04186263
15.04794;0.7708212;0.04061367
15.0719;0.7947769;0.03669033
15.10315;0.8260316;0.03279447
15.12486;0.8477415;0.02994183
15.14897;0.8718541;0.02730139
15.1725;0.8953779;0.02402407
15.19806;0.9209387;0.02221638
15.21816;0.9410365;0.01525312
15.24845;0.9713272;0.01127047
15.27347;0.9963543;0.006493028
15.2984;1.02128;0.00467385
15.31867;1.041549;-0.001554191
15.34993;1.072811;-0.005363632
15.3736;1.096475;-0.009099465
15.39652;1.119405;-0.01393074
15.42311;1.145994;-0.01913466
15.44743;1.170311;-0.02340643
15.47523;1.198107;-0.02760934
15.49419;1.217067;-0.03170156
15.51809;1.240969;-0.03545447
15.54324;1.266125;-0.04208098
15.57658;1.299461;-0.0466315
15.60154;1.324423;-0.05063969
15.62584;1.348723;-0.05408615
15.64944;1.372324;-0.05759736
15.67244;1.395319;-0.06161765
15.6999;1.422777;-0.0650694
15.72607;1.448949;-0.06851676
15.74936;1.472237;-0.07209481
15.77281;1.495688;-0.07669753
15.79912;1.521999;-0.08100175
15.8262;1.549077;-0.08420739
15.85097;1.573854;-0.08717369
15.87349;1.596369;-0.09049578
15.89779;1.620673;-0.09440406
15.92659;1.649475;-0.0961494
15.94079;1.663676;-0.1014313
15.97575;1.698627;-0.1045306
15.99714;1.720016;-0.1077555
16.02742;1.750305;-0.1108921
16.05222;1.775103;-0.1139986
16.07448;1.797359;-0.1193107
16.10596;1.828841;-0.1239813
16.12873;1.851614;-0.1284767
16.15233;1.875215;-0.1300044
16.17245;1.89533;-0.1348662
16.20874;1.931622;-0.1362341
16.23161;1.954488;-0.1373159
16.2594;1.982285;-0.1387979
16.28341;2.006296;-0.1397862
16.30762;2.030498;-0.1409176
16.3274;2.05028;-0.1426517
16.35128;2.074165;-0.1447852
16.38081;2.103697;-0.1458367
16.40342;2.126304;-0.1465944
16.4271;2.14999;-0.146786
16.45009;2.172971;-0.1468973
16.47437;2.197254;-0.1468408
16.49711;2.219995;-0.146191
16.52577;2.248654;-0.1456001
16.54985;2.272738;-0.1454228
16.57356;2.296444;-0.1448853
16.59656;2.31944;-0.1446001
16.62151;2.34439;-0.1441657
16.66109;2.383972;-0.1441283
16.6838;2.406682;-0.1440907
16.70713;2.430011;-0.14477
16.73267;2.455555;-0.1452394
16.76164;2.484527;-0.1438812
16.78564;2.508527;-0.1424819
16.81628;2.539165;-0.1416572
16.83823;2.561108;-0.1398497
16.85747;2.580351;-0.1374327
16.88226;2.605139;-0.1354902
16.90638;2.629263;-0.1358869
16.93226;2.655146;-0.1332919
16.95769;2.680569;-0.1316442
16.9793;2.702177;-0.1297087
17.00356;2.726439;-0.1272747
17.02778;2.750658;-0.1249561
17.05733;2.780217;-0.1247253
17.07646;2.799343;-0.1218112
17.1041;2.826985;-0.1194055
17.12727;2.850152;-0.1169661
17.15118;2.87406;-0.1151082
17.18011;2.902988;-0.1141721
17.19773;2.920615;-0.1125462
17.22396;2.946838;-0.1084534
17.25883;2.981707;-0.1052622
17.28354;3.006418;-0.1010336
17.30602;3.028896;-0.09493759
17.33528;3.058157;-0.09029299
17.36035;3.08323;-0.08632335
17.38303;3.105911;-0.08477847
17.40404;3.126924;-0.08193027
17.43025;3.153135;-0.07627969
17.45957;3.182454;-0.07365073
17.48399;3.206871;-0.06934597
17.5141;3.236984;-0.06583555
17.53319;3.256067;-0.06126401
17.56033;3.283205;-0.05715031
17.58494;3.307816;-0.05503646
17.6076;3.33048;-0.04747108
17.63817;3.361054;-0.04266167
17.66152;3.384397;-0.03792959
17.68585;3.40873;-0.03233379
17.71444;3.437321;-0.02859832
17.73826;3.461135;-0.02555323
17.76332;3.486202;-0.02177236
17.78794;3.510817;-0.01769765
