TotalTime;SegmentTime;XTran1;YTran1;ZTran1
12.75551;5.22903;0.09913805;0.6657914;0.7975096
12.78606;5.259581;0.0987772;0.6654319;0.7973184
12.80968;5.283208;0.09877735;0.6651466;0.7973062
12.83375;5.307274;0.0990456;0.6651634;0.7972617
12.85934;5.332866;0.09927231;0.6653106;0.7971684
12.88775;5.36127;0.09923065;0.6655526;0.7972639
12.91469;5.388214;0.09897385;0.6657218;0.7972821
12.9447;5.418224;0.09864381;0.6656914;0.7971551
12.96842;5.441947;0.09846289;0.6655;0.7971416
12.99201;5.465534;0.09856196;0.6654509;0.7974329
13.02311;5.496629;0.09863071;0.6652329;0.797662
13.04583;5.519352;0.09869058;0.6646992;0.7976493
13.06967;5.543195;0.09897228;0.6644809;0.7975123
13.10475;5.578277;0.09913751;0.6641382;0.7973826
13.12476;5.598286;0.09902944;0.6644075;0.7972625
13.15129;5.62481;0.09904876;0.664318;0.7972806
13.17815;5.651677;0.09902105;0.6643956;0.7973602
13.20277;5.676296;0.09900399;0.6644536;0.7974405
13.23441;5.707934;0.0992147;0.6639962;0.7973809
13.26208;5.735599;0.09935944;0.6641092;0.7972449
13.28073;5.754254;0.09947073;0.6642344;0.7973611
13.31087;5.784389;0.09948701;0.6642404;0.7973326
13.32715;5.800673;0.09951191;0.6642133;0.7972259
13.36139;5.834912;0.09946884;0.6644249;0.79728
13.39126;5.864785;0.09923887;0.664553;0.7975619
13.41846;5.891982;0.09945478;0.6648078;0.7978033
13.44474;5.918264;0.09927578;0.6649204;0.7980913
13.46716;5.940677;0.09934674;0.664939;0.7980098
13.49225;5.965776;0.09895462;0.6642512;0.7973685
13.52154;5.995066;0.09810543;0.6642892;0.797248
13.54708;6.020602;0.09811811;0.6645014;0.797443
13.57471;6.048231;0.0979759;0.664497;0.7976997
13.60065;6.074167;0.09836417;0.6642047;0.7978481
13.62509;6.098617;0.09876119;0.6638678;0.797919
13.64888;6.122402;0.09946921;0.6637678;0.7981614
13.67818;6.1517;0.09987872;0.6640322;0.7982969
13.702;6.175522;0.100109;0.6640559;0.7984318
13.72886;6.202384;0.1001697;0.6639962;0.7986038
13.75805;6.231573;0.1001296;0.6640988;0.7988687
13.78115;6.254675;0.1005789;0.6647071;0.7986495
13.81073;6.284257;0.1011412;0.6648957;0.7982131
13.83385;6.307377;0.1016587;0.6649716;0.7979348
13.85843;6.331953;0.1020764;0.6654356;0.7977586
13.89252;6.366048;0.1023342;0.6659442;0.7982051
13.91308;6.386601;0.102182;0.6663049;0.7988411
13.93648;6.410004;0.1021149;0.6663294;0.7993517
13.96091;6.434436;0.1022828;0.6653228;0.7998113
13.9923;6.465826;0.1020317;0.6645646;0.7998471
14.01532;6.488843;0.1008801;0.6647255;0.8002234
14.04962;6.523139;0.09995476;0.6657672;0.8012977
14.06845;6.54197;0.1000123;0.666106;0.8015274
14.09277;6.566293;0.1010509;0.6660333;0.8009114
14.12269;6.596219;0.1013427;0.6660489;0.8009207
14.13949;6.613012;0.1014961;0.6659068;0.8014114
14.16768;6.641207;0.1016622;0.6656935;0.8020419
14.20651;6.680036;0.1011988;0.6654627;0.8021448
14.22501;6.698536;0.1010263;0.6653378;0.802321
14.24312;6.716647;0.1005569;0.6660374;0.8031983
14.28657;6.760094;0.1002679;0.6661072;0.8040819
14.30377;6.777297;0.09995265;0.6663885;0.8050402
14.33008;6.803607;0.09926066;0.6670793;0.8054564
14.36251;6.836031;0.09891506;0.6679894;0.8048457
14.38043;6.853959;0.09906808;0.6679493;0.8046618
14.4079;6.881425;0.09957357;0.6695169;0.8055066
14.43498;6.908503;0.09992343;0.6698955;0.8056067
14.46058;6.934108;0.1007027;0.6702577;0.8054844
14.48656;6.96008;0.1013246;0.670864;0.8059788
14.51771;6.99123;0.100785;0.6709096;0.8061463
14.54231;7.015831;0.1010654;0.6737354;0.806005
14.56754;7.041069;0.1013054;0.674924;0.8061533
14.59099;7.064512;0.1011447;0.6754408;0.8053597
14.62202;7.095547;0.1007888;0.6759436;0.8048601
14.64695;7.120477;0.1009765;0.6770788;0.8050531
14.67402;7.147542;0.101866;0.6786072;0.8055096
14.69882;7.172347;0.1018714;0.679734;0.8053483
14.72294;7.196466;0.1013552;0.6792619;0.8047368
14.74781;7.221334;0.1013157;0.6794893;0.804835
14.77843;7.251954;0.10137;0.6793624;0.8047194
14.80169;7.275212;0.101648;0.6797802;0.8044598
14.82979;7.303311;0.1016442;0.6804814;0.804211
14.85524;7.328763;0.1019864;0.681391;0.8045605
14.88083;7.354357;0.1018493;0.6840826;0.803885
14.90308;7.376607;0.1015524;0.686381;0.8027371
14.93223;7.405758;0.101421;0.6870062;0.8028377
14.95804;7.431566;0.1014498;0.6885;0.802949
14.98921;7.46273;0.1015521;0.6901016;0.8027344
15.01119;7.484714;0.1011;0.6916604;0.8019994
15.03357;7.507093;0.1009325;0.6930354;0.8011521
15.06099;7.534517;0.100684;0.694882;0.800253
15.08838;7.561903;0.1002154;0.6958244;0.7999564
15.11559;7.589116;0.09975363;0.6965894;0.7997876
15.13608;7.609608;0.09874626;0.6975833;0.7995929
15.17214;7.645668;0.09791657;0.6975305;0.7993528
15.19143;7.664955;0.09733182;0.6977072;0.7991354
15.21274;7.68626;0.09690238;0.6973449;0.7984494
15.24376;7.71728;0.09684688;0.6973439;0.7980541
15.26889;7.742409;0.0967554;0.697236;0.7979938
15.29731;7.770835;0.09674965;0.6962489;0.798587
15.32318;7.796704;0.09666543;0.6958632;0.7990214
