TotalTime;SegmentTime;XTran1;YTran1;ZTran1
21.91667;2.486839;-0.05355408;0.7208621;0.1976827
21.93947;2.509642;-0.05446621;0.7213278;0.1980835
21.96177;2.531939;-0.05544704;0.7217188;0.198605
21.98444;2.554615;-0.05671524;0.7225631;0.1992282
22.00719;2.577364;-0.05790182;0.7234727;0.1998681
22.02916;2.599332;-0.05924384;0.7241357;0.2004532
22.05247;2.622638;-0.06070353;0.724919;0.2008652
22.07584;2.646014;-0.0623012;0.725371;0.2014271
22.10128;2.671453;-0.06354311;0.7258493;0.202047
22.1251;2.695266;-0.06478567;0.7264414;0.2026571
22.14679;2.716963;-0.06600354;0.7273194;0.2035933
22.17362;2.74379;-0.06702647;0.7281931;0.2040881
22.19415;2.764322;-0.06781227;0.7288412;0.2042105
22.22027;2.790441;-0.06845814;0.729645;0.2051293
22.24209;2.812257;-0.06894137;0.7301587;0.205795
22.26279;2.832956;-0.06957221;0.7306323;0.2065471
22.28568;2.855846;-0.07017204;0.7315329;0.2072155
22.30691;2.877081;-0.07076985;0.7324094;0.2079044
22.32978;2.899948;-0.07150357;0.7330198;0.2086035
22.35355;2.92372;-0.07240087;0.7335616;0.209167
22.37614;2.946307;-0.07307224;0.7342588;0.2098
22.40229;2.972461;-0.07376456;0.7352568;0.2106297
22.42637;2.99654;-0.07441139;0.7359532;0.2109428
22.45019;3.020361;-0.07533368;0.7363685;0.2110321
22.47206;3.042232;-0.07611137;0.7368935;0.2112139
22.49553;3.065701;-0.07652614;0.7375443;0.2115245
22.52094;3.091106;-0.07704055;0.7381482;0.2119078
22.5484;3.118561;-0.07738279;0.7387999;0.2125077
22.57296;3.143126;-0.07793176;0.7391658;0.2128037
22.59753;3.167694;-0.07840508;0.7393929;0.2130644
22.61797;3.188136;-0.07882659;0.7393733;0.2133968
22.63903;3.209193;-0.07903606;0.7393548;0.2137887
22.66454;3.234709;-0.07921757;0.7395299;0.2142242
22.68511;3.255278;-0.07954046;0.7396079;0.214531
22.71049;3.280654;-0.07994278;0.7396874;0.2149146
22.73719;3.307354;-0.08016204;0.7398078;0.2151202
22.76386;3.334025;-0.08038668;0.7399015;0.2152772
22.78498;3.355143;-0.08057906;0.7402145;0.2155019
22.80569;3.375861;-0.08064532;0.7408447;0.2156191
22.83227;3.402433;-0.08077482;0.7413836;0.216065
22.85187;3.422037;-0.0810625;0.7417719;0.2169326
22.8848;3.454967;-0.08136699;0.742161;0.217483
22.90343;3.473598;-0.08179516;0.7421842;0.2180373
22.93148;3.501644;-0.08211344;0.7422394;0.2188187
22.95064;3.520806;-0.08252128;0.7421391;0.2195073
22.97942;3.549585;-0.0829597;0.7419384;0.2199837
22.99781;3.567974;-0.08342656;0.7419352;0.2202089
23.02476;3.594927;-0.08381878;0.7421237;0.2203333
23.05377;3.623937;-0.08379845;0.7420406;0.2204943
23.07138;3.641547;-0.0834538;0.7414892;0.2207766
23.09511;3.665279;-0.08319803;0.7411203;0.2214472
23.11955;3.689716;-0.08318784;0.7410221;0.2218622
23.14762;3.71779;-0.08327363;0.7406132;0.2220811
23.17098;3.741147;-0.08357958;0.7401863;0.222273
23.19384;3.764003;-0.08367777;0.7400228;0.2223698
23.21241;3.78258;-0.08372153;0.7392279;0.2225086
23.24323;3.813397;-0.08357825;0.7392005;0.2225177
23.26416;3.834327;-0.08314297;0.7392694;0.2226028
23.29427;3.864438;-0.08255667;0.7389822;0.2226857
23.31949;3.88966;-0.08186206;0.7384444;0.2227054
23.33985;3.910013;-0.08099753;0.7379916;0.2226583
23.36179;3.931961;-0.07979087;0.7374446;0.2228502
23.38583;3.955997;-0.07851492;0.7370046;0.2232103
23.4118;3.981968;-0.0771002;0.7367633;0.2236695
23.43811;4.008279;-0.07555459;0.7368743;0.2239824
23.46092;4.031085;-0.07421349;0.7368304;0.224081
23.48647;4.056636;-0.07290013;0.7365152;0.2241842
23.50977;4.079933;-0.07143534;0.7360481;0.2242276
23.53106;4.101224;-0.06972502;0.7356216;0.2243766
23.55249;4.122659;-0.06750066;0.7352505;0.2246547
23.58192;4.152089;-0.06535124;0.7347471;0.2251779
23.60692;4.177085;-0.06338109;0.7341364;0.2256516
23.62989;4.20006;-0.0607146;0.7338116;0.2261536
23.65632;4.226489;-0.05821532;0.7335216;0.2265723
23.6781;4.24827;-0.05589918;0.7331151;0.2267952
23.69767;4.267834;-0.05355795;0.7327607;0.2270872
23.72034;4.290503;-0.05121823;0.7325943;0.2274516
23.74375;4.313919;-0.0480922;0.7321436;0.2278244
23.77222;4.342388;-0.04520805;0.7316474;0.2280076
23.79362;4.363781;-0.04217105;0.7309794;0.2282361
23.81914;4.389301;-0.03881289;0.7303156;0.2289105
23.8395;4.409666;-0.03557129;0.7297629;0.2297447
23.86619;4.436351;-0.03249841;0.7292407;0.230332
23.88587;4.456032;-0.02951532;0.7288065;0.2308234
23.90836;4.478519;-0.02648925;0.7285923;0.2311853
23.93078;4.500942;-0.02283848;0.7281251;0.2314754
23.95769;4.52785;-0.01898073;0.7276479;0.2317366
23.98261;4.552779;-0.01526599;0.726981;0.2319053
24.00523;4.575395;-0.01192218;0.726227;0.2320921
24.02983;4.599992;-0.008545075;0.7255924;0.2324731
24.04921;4.619372;-0.005306754;0.7251952;0.2328493
24.07191;4.642076;-0.001698885;0.7247181;0.2330202
24.09933;4.669495;0.001879353;0.7241989;0.2331949
24.1192;4.689366;0.005516987;0.7237695;0.2332282
24.13995;4.710109;0.009032;0.7233357;0.2330897
24.16563;4.735791;0.01273143;0.7230474;0.2329318
24.18576;4.755926;0.016219;0.7225658;0.2329663
24.20919;4.779352;0.01967819;0.7221175;0.2331138
24.2319;4.80206;0.02412769;0.721845;0.2332899
24.26332;4.833479;0.02781792;0.7217147;0.2333145
24.28291;4.853069;0.03104172;0.7218034;0.2333352
24.3028;4.872958;0.03435603;0.7219183;0.233627
24.32648;4.896644;0.0377653;0.7219155;0.2339972
24.34872;4.918878;0.04117445;0.7218294;0.2343844
24.3687;4.938858;0.04530772;0.7222885;0.23487
24.39417;4.964333;0.04893611;0.7229943;0.2349027
24.41618;4.986341;0.05293058;0.7238375;0.2352558
24.44391;5.014072;0.05668893;0.7246332;0.235524
24.46537;5.035532;0.06013801;0.725273;0.2358631
24.48551;5.055673;0.06374346;0.7253174;0.2363134
24.50688;5.077043;0.06729802;0.7256028;0.2369304
24.53561;5.105775;0.07042783;0.7259023;0.2374374
24.55354;5.123704;0.07319421;0.7259809;0.2377523
24.57518;5.145341;0.07598335;0.7265979;0.2381278
24.5994;5.169565;0.0789779;0.7271752;0.2384181
24.61941;5.189571;0.08199641;0.7274217;0.2387373
24.64469;5.214851;0.08509241;0.7276739;0.2390041
24.66885;5.239013;0.0886233;0.7276433;0.2393755
24.69146;5.261619;0.09140126;0.7275203;0.2396729
24.71439;5.284552;0.0953295;0.7274992;0.2398998
24.73787;5.308028;0.0986577;0.7275333;0.2400632
24.76282;5.332985;0.1007623;0.7285234;0.2397545
24.79029;5.360455;0.1027025;0.7294133;0.2396439
24.80533;5.375494;0.1045075;0.7300466;0.2397088
24.82859;5.398755;0.1063079;0.7304199;0.2397831
24.8486;5.418762;0.1079856;0.7307121;0.2397759
24.86647;5.436636;0.1083639;0.7307368;0.2396574
24.88376;5.453927;0.1097159;0.730711;0.2395623
24.90831;5.478477;0.1104888;0.7307645;0.239355
24.93359;5.503755;0.1105773;0.7307333;0.2393957
24.95319;5.523353;0.1106028;0.7304667;0.2394724
24.98066;5.550827;0.1101733;0.7298228;0.2390535
25.00557;5.575734;0.109438;0.7297409;0.2387156
25.02555;5.595711;0.1085285;0.7292548;0.2384628
25.04786;5.618021;0.1078596;0.7288192;0.23824
25.07093;5.641097;0.1073778;0.7286582;0.238004
25.09216;5.66233;0.10688;0.7288147;0.2373409
25.11887;5.689032;0.1067697;0.7288018;0.2368316
25.14099;5.711148;0.1067607;0.7285559;0.2361373
25.16186;5.732027;0.1066805;0.7279227;0.2348806
25.18672;5.756887;0.1066518;0.7274178;0.2340006
25.20766;5.777829;0.1066976;0.7272892;0.2333118
25.22734;5.797508;0.1068429;0.7273103;0.2329242
25.25085;5.821014;0.1071291;0.7273477;0.232877
25.27203;5.84219;0.1075557;0.7276365;0.2329124
25.29513;5.865291;0.1079926;0.7280385;0.2327556
25.31754;5.887704;0.1084515;0.72812;0.2326337
25.34317;5.913332;0.1088631;0.7280774;0.232465
25.36413;5.93429;0.1090244;0.7279807;0.2320987
25.385;5.955163;0.1091665;0.7275585;0.2315722
25.40641;5.976578;0.109414;0.7271805;0.2313533
25.43051;6.000671;0.1095782;0.7267637;0.2311914
25.45213;6.022294;0.1095407;0.726276;0.2308868
25.47881;6.048976;0.1094327;0.7259315;0.2305863
25.49754;6.067702;0.1092556;0.7260338;0.2302254
25.52414;6.094306;0.1088976;0.7261473;0.2301424
25.54311;6.113274;0.1080718;0.726277;0.2302292
25.56814;6.138302;0.1074664;0.7263396;0.2302175
25.58924;6.159406;0.1065643;0.7262905;0.2301323
25.61465;6.184808;0.1056405;0.7261531;0.2300924
25.63968;6.209848;0.1048259;0.7260205;0.2301226
25.6583;6.22846;0.104058;0.7259573;0.2303597
25.68124;6.251407;0.1034444;0.7260259;0.230701
25.70251;6.272671;0.1027763;0.725898;0.2307314
25.72534;6.295507;0.1020921;0.7255741;0.2305256
25.7477;6.317863;0.1010909;0.7250274;0.2302139
25.77118;6.341351;0.1000538;0.7245768;0.2300495
25.79234;6.362507;0.09888877;0.7243907;0.2302497
25.8152;6.385366;0.09769061;0.7243447;0.2307542
25.84188;6.412041;0.09677505;0.7246298;0.2313882
25.86084;6.431007;0.09608687;0.7247165;0.2317032
25.8862;6.456367;0.09534711;0.724465;0.2316989
25.9051;6.475269;0.09451564;0.723891;0.2317893
25.93298;6.503144;0.09374005;0.723437;0.2317539
25.95134;6.521508;0.09300644;0.7232326;0.2317475
25.9753;6.545465;0.09229004;0.7230504;0.2315997
25.99751;6.567672;0.09153754;0.7230814;0.2315069
26.0193;6.589467;0.09082657;0.723192;0.2315809
26.04266;6.612822;0.09009784;0.7231907;0.2317064
26.06953;6.6397;0.08966857;0.7229191;0.2316304
26.08558;6.655751;0.08851714;0.7229233;0.2320936
26.11159;6.681753;0.08775905;0.7230663;0.2327445
26.13538;6.705551;0.08730495;0.7233125;0.2331963
26.15942;6.729592;0.08675352;0.7230073;0.2333986
26.18417;6.754337;0.08581412;0.72245;0.2335565
26.20583;6.775999;0.08474174;0.7218761;0.2336992
26.22559;6.795758;0.08342768;0.7215437;0.2336692
26.24814;6.818305;0.08227595;0.7214603;0.2339914
26.27253;6.842695;0.08126388;0.7218679;0.2346303
26.29481;6.86498;0.08026525;0.7223211;0.2354112
26.31758;6.887745;0.07916884;0.7226543;0.2363201
26.34241;6.912578;0.07795507;0.7231226;0.2370208
26.36259;6.932763;0.07671013;0.7238727;0.237548
26.38539;6.955559;0.07555768;0.7244769;0.2376115
26.40855;6.978722;0.07475582;0.7249307;0.2376952
26.43064;7.000812;0.07403751;0.7255126;0.2382573
26.45937;7.029534;0.07359507;0.7261101;0.2387717
26.47563;7.045792;0.0732488;0.7265136;0.2396487
26.5046;7.074765;0.07266228;0.7270462;0.2405065
26.52609;7.096256;0.07225553;0.727726;0.2410466
26.54921;7.119377;0.07184795;0.7281444;0.2413454
26.57102;7.14119;0.07155693;0.7285872;0.2415103
26.59936;7.169527;0.07087094;0.7292007;0.2417298
26.61761;7.187776;0.07022458;0.7300902;0.2419922
26.63799;7.20815;0.06997548;0.7308539;0.2422414
26.65582;7.225983;0.06933254;0.731584;0.2426747
26.68023;7.250399;0.06858639;0.7320213;0.2431319
