TotalTime;SegmentTime;XTran1
21.60938;2.297529;0.02672923
21.63701;2.325164;0.02682381
21.66176;2.349916;0.02685268
21.68312;2.371275;0.02685115
21.70648;2.394632;0.02705958
21.73571;2.423868;0.02729386
21.75813;2.446278;0.02733473
21.78079;2.468945;0.02708973
21.80528;2.493435;0.02704882
21.83519;2.523338;0.02709869
21.85696;2.545113;0.02715556
21.88036;2.568514;0.02723615
21.90549;2.593641;0.02716896
21.92669;2.614838;0.02709584
21.95542;2.643571;0.02710625
21.97988;2.668032;0.0269908
22.00851;2.69666;0.02711731
22.02549;2.713645;0.02719086
22.05128;2.739435;0.02745192
22.07994;2.768092;0.02767172
22.10121;2.789359;0.02778925
22.1262;2.814347;0.02781777
22.14956;2.837709;0.02779011
22.17169;2.85984;0.02772874
22.19807;2.88622;0.02779899
22.22383;2.911976;0.02801204
22.24651;2.934659;0.02825771
22.27639;2.964539;0.0282973
22.30404;2.992187;0.02822947
22.32115;3.009294;0.02786888
22.345;3.033143;0.02759785
22.36865;3.056795;0.02749121
22.39636;3.084507;0.02753283
22.42296;3.111114;0.02765064
22.44113;3.129278;0.02770513
22.46603;3.154179;0.0276799
22.49237;3.180521;0.02747736
22.52091;3.209062;0.02702186
22.53797;3.226119;0.02685397
22.56757;3.255717;0.02688612
22.58968;3.277824;0.02702388
22.61304;3.301184;0.02708312
22.63786;3.326008;0.02695449
22.6609;3.349047;0.02682909
22.68861;3.37676;0.02686049
22.71246;3.400605;0.02703359
22.7372;3.425349;0.02729452
22.76072;0.0235185;0.02730627
22.78446;0.0472575;0.02700963
22.80605;0.0688493;0.02648562
22.84422;0.1070167;0.02621774
22.85955;0.1223524;0.02605516
22.88087;0.1436649;0.02600436
22.90486;0.1676599;0.02564159
22.93383;0.1966303;0.02516392
22.95669;0.2194871;0.02484084
22.98663;0.2494314;0.02446238
23.00935;0.2721521;0.02448926
23.03403;0.2968281;0.02470349
23.05707;0.3198694;0.02512487
23.08153;0.3443286;0.02537025
23.10464;0.3674449;0.0258586
23.13185;0.394645;0.02628688
23.15749;0.4202922;0.0263782
23.18123;0.4440276;0.02617118
23.20392;0.4667198;0.02614312
23.22665;0.4894534;0.02627948
23.25512;0.5179177;0.02657891
23.28878;0.5515773;0.02681024
23.30489;0.5676879;0.02670661
23.32765;0.5904542;0.02642756
23.35499;0.6177893;0.02695253
23.37982;0.6426192;0.02729045
23.40675;0.6695483;0.02744952
23.433;0.6958057;0.02803896
23.45443;0.7172264;0.02831097
23.47919;0.7419941;0.02790955
23.50365;0.7664505;0.02706522
23.52583;0.7886354;0.02716953
23.554;0.8167998;0.02727853
23.58021;0.843013;0.02711421
23.60455;0.8673515;0.02698651
23.63042;0.8932259;0.02624912
23.6533;0.9160997;0.02602125
23.67932;0.942128;0.025831
23.70861;0.9714128;0.02504382
23.72682;0.989625;0.0239339
23.75089;1.013693;0.02315008
23.77216;1.034967;0.02146574
23.80334;1.06614;0.02006427
23.82784;1.090643;0.01873351
23.8565;1.119299;0.01698128
23.88011;1.142913;0.01462034
23.90517;1.167973;0.009790834
23.93534;1.198139;0.005955655
23.95886;1.221664;-0.000270315
23.98695;1.249754;-0.007559091
24.00759;1.270388;-0.01273407
24.02908;1.291879;-0.02316412
24.06308;1.325881;-0.02861067
24.08796;1.350758;-0.03473475
24.11482;1.377615;-0.04052507
24.13927;1.402067;-0.04407299
24.15871;1.421507;-0.05157363
24.19074;1.453537;-0.056617
24.21782;1.48062;-0.06151243
24.23847;1.501267;-0.0681223
24.26792;1.530717;-0.07426913
24.29263;1.555425;-0.08008714
24.31945;1.582254;-0.08671479
24.34374;1.606536;-0.09326977
24.37002;1.632818;-0.09874452
24.39605;1.658853;-0.1046484
24.42311;1.68591;-0.1081725
24.44193;1.704728;-0.1144117
24.4715;1.734298;-0.1193186
24.50074;1.76354;-0.124688
24.52653;1.789329;-0.1302491
24.5535;1.8163;-0.1369866
24.57822;1.841024;-0.1431678
24.60189;1.864686;-0.1492135
24.62865;1.891449;-0.1542085
24.65488;1.917681;-0.1572919
24.68178;1.944578;-0.1589084
24.70761;1.970414;-0.1602317
24.74089;2.003691;-0.1621326
24.75966;2.022464;-0.1644691
24.78958;2.052377;-0.1664346
24.81171;2.074516;-0.1673398
24.83675;2.099548;-0.168424
24.8687;2.131503;-0.1700922
24.88767;2.15047;-0.1717003
24.91359;2.176389;-0.1726934
24.93825;2.201055;-0.1740528
24.96204;2.22484;-0.17428
24.98948;2.252281;-0.1740099
25.01213;2.274932;-0.1741515
25.03634;2.299143;-0.1732843
25.06541;2.328211;-0.172581
25.09062;2.353419;-0.1720394
25.12373;2.386536;-0.1711072
25.13861;2.401408;-0.1707796
25.16628;2.42908;-0.1705453
25.19169;2.454494;-0.1703027
25.2229;2.485706;-0.1701643
25.24288;2.505681;-0.1706222
25.27096;2.533766;-0.1717925
25.29335;2.556148;-0.1720011
25.31765;2.580455;-0.1716971
25.35284;2.61564;-0.1710597
25.3695;2.6323;-0.1707741
25.39798;2.660787;-0.1701097
25.42368;2.686486;-0.1700475
25.44133;2.704135;-0.1702422
25.46905;2.731852;-0.1703708
25.49991;2.762714;-0.1700457
25.52428;2.787082;-0.1692011
25.55118;2.813983;-0.1680511
25.58542;2.848226;-0.1678736
25.60443;2.867231;-0.1683069
25.62933;2.892135;-0.1663041
25.65672;2.919529;-0.1634288
