TotalTime;SegmentTime;XTran1;YTran1;ZTran1
16.31994;2.005917;0.1022387;0.6520305;0.8040137
16.3475;2.033482;0.1019157;0.6524187;0.8035004
16.37129;2.057264;0.1021789;0.6526368;0.8029521
16.40372;2.089701;0.1022637;0.6527604;0.802686
16.43651;2.122484;0.1016523;0.6525203;0.8025889
16.45893;2.144905;0.1005261;0.6529712;0.8021789
16.48334;2.169313;0.09796527;0.6532279;0.8027172
16.51331;2.199286;0.09667186;0.6535301;0.8029256
16.5319;2.21788;0.09363641;0.6547639;0.802772
16.56425;2.250231;0.09353647;0.6544931;0.8027339
16.58504;2.271023;0.0932013;0.654206;0.8014074
16.61551;2.301489;0.09306305;0.6533624;0.7990958
16.64734;2.333325;0.09474377;0.6531422;0.7989309
16.67138;2.357365;0.09496742;0.6535919;0.7991174
16.69885;2.384832;0.09570606;0.6541649;0.800018
16.72459;2.410566;0.09588755;0.6543579;0.8003231
16.74241;2.428392;0.09616239;0.6545273;0.8007085
16.77455;2.460528;0.09629659;0.6542575;0.8007787
16.80497;2.490955;0.09635732;0.6538789;0.8004029
16.82838;2.514364;0.09654153;0.6530035;0.799482
16.86068;2.546665;0.09661479;0.6520071;0.7988999
16.88507;2.571055;0.09702162;0.6516317;0.798761
16.91671;2.60269;0.09714407;0.6518471;0.7990448
16.93903;2.625012;0.09699999;0.6516297;0.7990079
16.96194;2.647917;0.09670212;0.6514111;0.7985147
16.98771;2.673687;0.09643896;0.6515065;0.7986746
17.01534;2.701328;0.09665389;0.6519861;0.7992488
17.04035;2.726331;0.0970342;0.6523108;0.8003051
17.06375;2.749728;0.09723075;0.6518912;0.8009187
17.09087;2.776852;0.09717249;0.6516947;0.8008808
17.11852;2.8045;0.0969393;0.6510552;0.7996252
17.14895;2.834938;0.09693643;0.6504771;0.7990243
17.17263;2.858615;0.09704002;0.6505103;0.7988153
17.19872;2.88471;0.09724015;0.651617;0.7992517
17.22643;2.912412;0.09761725;0.6527442;0.8000041
17.25028;2.936267;0.097222;0.6541137;0.8006372
17.29738;2.98337;0.09699935;0.6544516;0.8008487
17.32582;3.011811;0.0971907;0.6540959;0.8004023
17.3496;3.035585;0.09758208;0.6533061;0.7994901
17.37918;3.065161;0.0977972;0.6530522;0.7992162
17.39835;3.084341;0.09826992;0.6528414;0.7988005
17.42875;3.114738;0.09841625;0.6526108;0.7985427
17.45851;3.144501;0.09853654;0.6528358;0.7987721
17.48246;3.16845;0.09854386;0.6531407;0.7989668
17.50262;3.188614;0.09821414;0.6532289;0.7991818
17.52858;3.214567;0.09747438;0.6528608;0.7989907
17.55807;3.244062;0.09719168;0.6523013;0.798915
17.58455;3.270537;0.09741805;0.651373;0.7989442
17.62418;3.310165;0.09760453;0.6509249;0.7988856
17.64844;3.334425;0.0982888;0.6510743;0.7993191
17.67219;3.358181;0.09828523;0.6512762;0.7995668
17.69804;3.384027;0.09868769;0.6508558;0.8002051
17.74029;3.426272;0.09892791;0.6503118;0.7998894
17.76864;3.454623;0.09947026;0.6500125;0.8000295
17.79282;3.478807;0.09990413;0.6500622;0.8002908
17.81589;3.501877;0.1001972;0.649403;0.80036
17.84645;3.532432;0.1002323;0.6492106;0.8002706
17.86975;3.555732;0.1004329;0.6494413;0.8008372
17.89404;3.580022;0.1012506;0.6507308;0.8011072
17.92261;3.608594;0.102248;0.6512567;0.8009524
17.94861;3.634595;0.1030498;0.651615;0.800627
17.97265;3.658641;0.1034807;0.651462;0.8005629
17.99464;3.680626;0.1044533;0.6521908;0.8017524
18.02478;3.710764;0.1048667;0.6520312;0.8021185
18.04882;3.73481;0.1050232;0.6510758;0.8016012
18.07266;3.758646;0.1058247;0.6500224;0.8012654
18.1021;3.788087;0.1062745;0.649317;0.8016255
18.12681;3.812797;0.1064804;0.6490222;0.8018876
18.15379;3.839774;0.1074754;0.6479569;0.8028419
18.18438;3.870363;0.1080392;0.647173;0.8031856
18.20812;3.894111;0.107464;0.6473697;0.8036423
18.2338;3.91979;0.1083036;0.6472749;0.8040109
18.26074;3.946726;0.1087594;0.6476641;0.8041668
18.28238;3.968369;0.110385;0.6476837;0.8043482
18.30492;3.990902;0.1112151;0.6479048;0.8042775
18.32835;4.014335;0.1120847;0.6478083;0.8047279
18.35396;4.039946;0.110611;0.6478512;0.8047084
18.38564;4.071623;0.1135484;0.6493719;0.8048458
18.40847;4.094459;0.1152176;0.6496538;0.8051206
18.43836;4.124345;0.1156164;0.6494873;0.805858
18.46314;4.149132;0.1156299;0.6489974;0.8069117
18.48867;4.174656;0.1154306;0.6486107;0.8071505
18.51415;4.20014;0.1153541;0.6484784;0.8072568
18.53107;4.217054;0.114499;0.649247;0.807833
18.56152;4.24751;0.1137089;0.6516797;0.808941
18.60406;4.290047;0.113742;0.6534533;0.8094366
18.62712;4.313109;0.1135462;0.6553339;0.8087379
18.65037;4.336359;0.1136522;0.6554683;0.8080732
18.67353;4.359521;0.1131151;0.6555911;0.8075677
18.69781;4.383798;0.1129119;0.6552041;0.8075277
18.72018;4.406168;0.1128369;0.6559796;0.8070903
18.74797;4.433958;0.1128867;0.6564898;0.8075692
18.77181;4.457801;0.1130226;0.6569105;0.8080077
18.792;4.477982;0.1131331;0.6569951;0.8083085
18.80863;4.494612;0.1134361;0.656253;0.8079123
18.83683;4.522816;0.1136459;0.6560893;0.8075733
18.85382;4.53981;0.1139251;0.6566873;0.8070908
18.88461;4.5706;0.1133217;0.658089;0.8078889
18.90708;4.593068;0.1123333;0.6599996;0.8081986
18.93524;4.621223;0.1115222;0.6616156;0.8078975
18.95796;4.643942;0.1109632;0.6624808;0.8074416
18.98107;4.667053;0.1110717;0.6624714;0.8073758
19.00432;4.690306;0.1114431;0.6623656;0.8071572
19.02585;4.71184;0.1117442;0.6625115;0.8067238
19.05015;4.736137;0.1128135;0.6627873;0.8054595
19.07914;4.765126;0.1132969;0.6632555;0.8057576
19.10557;4.791558;0.1132752;0.663762;0.806358
19.1431;4.829087;0.1127955;0.6641912;0.8067586
19.16868;4.854661;0.1127105;0.6643844;0.8067846
19.18646;4.872443;0.1125552;0.6653998;0.8065701
19.21501;4.900996;0.1126153;0.6654388;0.805478
19.23944;4.925425;0.1132562;0.665264;0.804297
19.26809;4.954078;0.1137512;0.6645313;0.8036491
19.29188;4.977862;0.1140436;0.6638855;0.8033912
19.31478;5.000768;0.114139;0.663287;0.8037722
19.34172;5.027707;0.1137872;0.6626961;0.8041804
19.36395;5.049935;0.1134301;0.66287;0.8042372
19.38676;5.072749;0.1135476;0.6630954;0.8040637
19.41345;5.099435;0.1136644;0.6632642;0.8038446
19.43704;5.123023;0.1135293;0.6638672;0.8036072
19.47361;5.159596;0.1134362;0.6646535;0.8035756
19.4963;5.182282;0.113483;0.6652006;0.8035659
19.51797;5.203951;0.1136455;0.66494;0.8037614
19.53951;5.2255;0.1142142;0.6639931;0.8037639
19.55999;5.245976;0.1145415;0.6634517;0.8035164
19.5836;5.269586;0.1148788;0.6626898;0.8033141
19.61074;5.296725;0.1146929;0.6622187;0.8032088
19.63407;5.320059;0.1151541;0.6623538;0.803131
19.652;5.337986;0.115324;0.6623137;0.8033661
19.69397;5.379956;0.1154661;0.6624833;0.8033895
19.71729;5.403274;0.1154494;0.6628814;0.8032935
19.73925;5.425239;0.114643;0.6627188;0.8032554
19.76425;5.450234;0.1146008;0.6626911;0.8030499
19.79134;5.477324;0.1144502;0.662568;0.8030177
19.81613;5.502115;0.114441;0.6626341;0.8027341
19.83676;5.522749;0.1148335;0.6622739;0.8022698
19.86023;5.546216;0.1155217;0.6618099;0.8018687
19.88352;5.569508;0.116101;0.6603225;0.8021575
19.906;5.591986;0.1155881;0.6601492;0.8022214
19.9313;5.617294;0.1140505;0.6595923;0.802537
19.95789;5.643874;0.113318;0.6595595;0.8026199
19.97579;5.661779;0.1124761;0.6594716;0.8037381
20.00524;5.691234;0.1123347;0.6599054;0.8039991
20.0258;5.711795;0.1117595;0.6607467;0.8038184
20.05334;5.739331;0.1115553;0.6600602;0.8035564
20.07943;5.765424;0.1117215;0.6598679;0.8035176
20.09702;5.783006;0.1116841;0.6597912;0.8034824
20.12535;5.811339;0.1115748;0.6596622;0.8034004
20.14323;5.82922;0.1115661;0.6591589;0.8032491
20.16495;5.850942;0.1118975;0.6595494;0.8040421
20.19428;5.88027;0.1115124;0.6592379;0.8043972
20.21879;5.904781;0.1112389;0.6586401;0.8043525
20.2381;5.924093;0.111123;0.658532;0.8046204
20.26248;5.948468;0.1112824;0.658553;0.8049528
20.29394;5.979928;0.1105741;0.6581157;0.8046912
20.32593;6.011921;0.1102857;0.6583406;0.8045405
20.34188;6.027867;0.1096442;0.6589351;0.8043157
20.37144;6.057426;0.1090816;0.6590326;0.8043458
20.39543;6.081416;0.1078707;0.6590641;0.8041515
20.43281;6.118796;0.1075646;0.6593865;0.8036919
20.45979;6.145777;0.1069569;0.6602468;0.8034381
20.48234;6.168328;0.1066269;0.660381;0.8034718
20.49844;6.184433;0.106436;0.6606537;0.8037337
20.52761;6.213594;0.1066646;0.6612159;0.8037928
20.54888;6.234865;0.1065644;0.661557;0.8037261
20.57358;6.259565;0.1064196;0.6610222;0.8026319
20.60097;6.28696;0.1064056;0.661005;0.8023396
20.62505;6.311038;0.1063441;0.6610984;0.8023558
20.65539;6.341379;0.1056618;0.6609462;0.8027126
20.68395;6.369939;0.1050274;0.6607966;0.8028848
20.71071;6.3967;0.1044742;0.6611635;0.8029267
20.73633;6.422319;0.1037903;0.6617041;0.8033765
20.77099;6.456978;0.1042512;0.6617053;0.8031598
20.79072;6.47671;0.1041856;0.6607715;0.8020926
20.81792;6.503912;0.1022566;0.6592783;0.8008218
20.84598;6.531969;0.1001732;0.6591512;0.8009388
20.87;6.555983;0.09961227;0.6595082;0.8009059
20.88957;6.575562;0.09704729;0.6597151;0.801639
20.91768;6.603672;0.09603816;0.6590175;0.8020144
20.94606;6.632045;0.09616074;0.6580687;0.8020892
20.95981;6.645797;0.09575862;0.656556;0.8019805
20.99298;6.678972;0.09610843;0.6556275;0.8011634
21.0161;6.702091;0.09665367;0.6554565;0.800566
21.04014;6.726131;0.09650293;0.6553253;0.8001243
21.05835;6.74434;0.09659681;0.6573697;0.8002289
21.09167;6.777655;0.09543461;0.6572047;0.7998047
21.11487;6.800858;0.09379683;0.6570342;0.799117
21.13846;6.824449;0.09405501;0.6574176;0.7988373
21.16126;6.847243;0.09286928;0.6560198;0.7984483
21.19479;6.880776;0.09225478;0.6560789;0.7983047
21.21749;6.90348;0.09097232;0.6559433;0.797686
21.24068;6.926666;0.09047382;0.6559192;0.7975823
21.26387;6.949856;0.09043863;0.656469;0.7973481
21.2883;6.974291;0.08996202;0.6565155;0.79719
21.30834;6.994328;0.09128752;0.6587545;0.7970911
21.34002;7.026008;0.09202538;0.6592066;0.7978657
21.36467;7.050659;0.09241393;0.6585346;0.798191
21.39044;7.076432;0.09271381;0.6580265;0.7978426
21.4106;7.096592;0.09334704;0.6567603;0.7967167
21.43562;7.121608;0.09325147;0.6558449;0.7962462
21.45195;7.137938;0.09125482;0.6542252;0.7950268
21.48233;7.168317;0.08954623;0.6531416;0.7943011
21.5054;7.191383;0.08871488;0.6527585;0.7939597
21.5215;7.207491;0.08883703;0.6531479;0.7941644
21.54857;7.234555;0.08955309;0.6533734;0.7940418
21.57523;7.26122;0.09027486;0.6521907;0.7933895
21.6018;7.287787;0.09053537;0.6514306;0.7925738
21.6356;7.321589;0.09096402;0.6501155;0.7922962
21.65813;7.344123;0.0910045;0.6495069;0.7921079
21.6775;7.363492;0.09126268;0.6472262;0.7912722
21.71354;7.399524;0.09127974;0.6436681;0.7895421
21.74597;7.431956;0.09128381;0.6422644;0.7891029
21.77069;7.456675;0.09139164;0.641274;0.7888789
21.79526;7.481246;0.09257621;0.6408441;0.7894899
21.82618;7.512166;0.09383123;0.6409561;0.7900476
21.84665;7.532634;0.09423281;0.6407959;0.7904357
21.86485;7.550835;0.09616955;0.6409953;0.7919046
21.89586;7.581843;0.09761488;0.6411784;0.7929099
21.92542;7.611404;0.09772485;0.6411381;0.7927955
21.96228;7.648268;0.098116;0.6410977;0.7922426
21.99341;7.679398;0.09746419;0.6406777;0.792006
22.02303;7.709011;0.09615269;0.6407636;0.7919374
22.0495;7.735483;0.09500915;0.6409208;0.7917963
22.07866;7.764641;0.09367923;0.6404527;0.7913058
22.10379;7.78978;0.09235629;0.639721;0.7904453
22.13482;7.820803;0.09128003;0.6399629;0.7902482
22.16157;7.847559;0.09032455;0.640109;0.7904441
22.19255;7.878535;0.09006643;0.6402202;0.7901939
22.21593;7.901917;0.09003304;0.6402658;0.7901328
22.24116;7.927147;0.0903955;0.6406671;0.7907217
22.26901;7.95499;0.09068944;0.641127;0.7911256
22.2927;7.97868;0.0910908;0.6422422;0.7918001
22.32079;8.006777;0.09118216;0.641807;0.7910646
22.34455;8.030533;0.09140491;0.6406907;0.7901237
22.37996;8.065944;0.09188018;0.6407603;0.7902937
22.39937;8.085351;0.09339462;0.6419063;0.7916676
22.42937;8.115351;0.09356942;0.6424148;0.7920599
22.45323;8.139215;0.09400071;0.6436114;0.7928194
22.49427;8.180252;0.09408729;0.6442258;0.7933133
22.52131;8.207295;0.09410769;0.6440989;0.793427
22.5488;8.234777;0.09417126;0.6435857;0.7933103
22.57236;8.258337;0.09431874;0.6428583;0.7928384
22.5989;8.28488;0.09474225;0.6425496;0.7925084
22.62555;8.311527;0.09525208;0.6433133;0.7930624
22.65078;8.336761;0.09570905;0.6449715;0.7942048
22.67623;8.362208;0.09618849;0.6465242;0.7945418
22.70441;8.390388;0.09684989;0.6465197;0.7943329
22.72841;8.414389;0.0975685;0.6468059;0.7943373
22.75394;8.439923;0.09816974;0.6470385;0.7947692
22.78312;8.469101;0.09857732;0.6471648;0.7952485
22.80707;8.49305;0.09913133;0.6472805;0.7954824
22.83554;8.521525;0.09958476;0.6470156;0.7949353
22.86001;8.545992;0.09989749;0.6469032;0.7945288
22.88591;8.571896;0.1005372;0.6472678;0.7946888
22.91682;8.602798;0.1003527;0.6479853;0.7952149
22.94181;8.627789;0.1005257;0.6486528;0.7952094
22.96973;8.655715;0.1006603;0.6486389;0.795081
22.98667;8.67265;0.1008782;0.6476837;0.7946
23.01799;8.703971;0.1010098;0.6466507;0.7938445
23.04583;8.731813;0.101193;0.6454285;0.793303
23.07382;8.759797;0.1014771;0.6449147;0.7936983
23.09619;8.782168;0.1014209;0.6449416;0.7948273
23.12499;8.810966;0.1013423;0.6450907;0.7961248
23.1491;8.835081;0.1016525;0.6451561;0.7970222
23.17389;8.859864;0.1019878;0.6443454;0.796778
23.19651;8.882489;0.1026187;0.6425443;0.7958062
23.22607;8.912046;0.1037921;0.6407019;0.7951629
23.25231;8.938292;0.1040285;0.6402417;0.7951815
23.27548;8.961455;0.1031918;0.6406273;0.7962649
23.30341;8.989386;0.1026981;0.6409947;0.7967654
23.32323;9.009205;0.102003;0.6412019;0.7975391
23.3522;9.038176;0.1023335;0.64097;0.7971485
23.37704;9.063017;0.102605;0.641142;0.7976981
23.4038;9.08978;0.1029688;0.6413997;0.7980785
23.42104;9.107024;0.104597;0.6422904;0.7989607
23.44958;9.135562;0.1060207;0.6434736;0.7989179
23.4759;9.16188;0.1075509;0.6437964;0.7995253
23.50248;9.188461;0.1085424;0.6438383;0.7997817
23.52519;9.211171;0.1088782;0.6442866;0.8000863
23.54312;9.229104;0.1086493;0.6446552;0.8010783
23.56632;9.252302;0.1086559;0.6440386;0.8012679
23.58734;9.273319;0.1084637;0.643652;0.801218
23.60828;9.294261;0.108412;0.6442192;0.8010831
23.63589;9.321875;0.108881;0.6448638;0.8014466
23.65882;9.344801;0.1093906;0.6455364;0.8021818
23.69631;9.382288;0.1100457;0.6449255;0.8021652
23.71279;9.39877;0.1106185;0.6431678;0.8016233
23.7406;9.426581;0.1109387;0.642314;0.8014503
23.76594;9.451917;0.1106001;0.6418159;0.8016708
23.78519;9.471174;0.1110587;0.6412755;0.8017994
23.81417;9.500144;0.1115318;0.6410407;0.8017139
23.83248;9.518459;0.1120533;0.641208;0.8017881
23.86086;9.546844;0.1125368;0.6413069;0.8023952
23.88329;9.569274;0.1133528;0.6414067;0.8026345
23.90566;9.591642;0.1139679;0.6421866;0.8031731
23.92881;9.614795;0.114363;0.6423854;0.8035277
23.95016;9.636147;0.1136365;0.6423824;0.8034308
23.97309;9.659074;0.1148419;0.642146;0.8037333
23.99648;9.682462;0.11464;0.6413041;0.8035389
24.02364;9.709626;0.1147498;0.6401963;0.8035207
24.04944;9.735426;0.1146746;0.6408612;0.8038397
24.0699;9.755881;0.11423;0.6410452;0.8046139
24.09288;9.77887;0.112937;0.6427144;0.805773
24.11757;9.803551;0.1131813;0.6452458;0.8065348
24.14126;9.827249;0.1132138;0.645984;0.8061349
24.16322;9.849204;0.1131139;0.6461698;0.805501
24.18721;9.873198;0.1129403;0.6457915;0.8047824
24.20848;9.894467;0.1133591;0.6451634;0.8043478
24.2362;9.922189;0.1128252;0.6453636;0.8043236
24.263;9.948983;0.1120152;0.6456451;0.8044915
24.28894;9.974922;0.1112549;0.6459546;0.8040755
24.31196;9.997945;0.1110143;0.6466188;0.803761
24.32975;10.01574;0.1111592;0.647328;0.8034065
24.35301;10.039;0.1125747;0.6480622;0.8042507
24.38417;10.07016;0.1131071;0.6484611;0.8043038
24.40147;10.08746;0.1139599;0.6463314;0.8048383
24.43614;10.12212;0.115189;0.6462356;0.8052081
24.45976;10.14575;0.1161579;0.6465943;0.8060605
24.48302;10.16901;0.1169242;0.6469141;0.8067997
24.50883;10.19481;0.1167117;0.6465568;0.8064091
24.53579;10.22178;0.1162854;0.6466002;0.8058276
24.56004;10.24602;0.1156953;0.6467405;0.8055542
24.58443;10.27042;0.1146603;0.6475937;0.8059919
24.61372;10.29971;0.1143131;0.6482073;0.8061844
24.63669;10.32268;0.1143035;0.6485992;0.8061005
24.65429;10.34027;0.1143306;0.6493937;0.8060858
24.68466;10.37064;0.1140495;0.6491619;0.8061899
24.71291;10.39889;0.1140215;0.6487457;0.8054727
24.73612;10.4221;0.1140663;0.6484258;0.8050972
24.74854;10.43452;0.1138839;0.6475947;0.804276
24.7822;10.46818;0.113951;0.6473222;0.8043626
24.80673;10.49272;0.1138834;0.6472161;0.8047752
24.82782;10.51381;0.1137031;0.6474153;0.8050295
24.85093;10.53691;0.1133224;0.6477473;0.8051359
24.87511;10.5611;0.1125357;0.6485828;0.805268
24.90622;10.5922;0.1123579;0.6489205;0.8053265
24.92873;10.61472;0.1123279;0.6493531;0.8048016
24.95126;10.63725;0.1119952;0.6496265;0.8047081
24.98173;10.66771;0.1123394;0.6502898;0.8050404
25.00909;10.69507;0.1125576;0.65057;0.8053911
25.02896;10.71495;0.1126986;0.650446;0.8058426
25.05036;10.73635;0.1130523;0.6507093;0.8061446
25.07692;10.76291;0.1133047;0.6510612;0.8068725
25.10612;10.7921;0.1131064;0.6514217;0.8069406
25.12813;10.81412;0.1131087;0.651575;0.8062351
25.15071;10.83669;0.1133915;0.652101;0.8051934
